sample,op,latency_ns
3,158,7391466
3,159,7276786
3,160,7139330
3,161,6944292
3,162,6818492
3,163,7130639
3,164,6817700
3,165,7442018
3,166,7288755
3,167,7324254
3,168,7251765
3,169,7006443
3,170,7455065
3,171,7175999
3,172,7201064
3,173,6917839
3,174,7402704
3,175,7040475
3,176,7224718
3,177,7240294
3,178,7159019
3,179,6857358
3,180,7167974
3,181,6954352
3,182,7170695
3,183,7155108
3,184,6915502
3,185,7032120
3,186,7427431
3,187,7160046
3,188,6867839
3,189,6734566
3,190,6480305
3,191,6774459
3,192,6569478
3,193,6903842
3,194,6852655
3,195,6786758
3,196,6709207
3,197,6806674
3,198,6777458
3,199,6686221
3,200,6600028
3,201,6651235
3,202,6837394
3,203,6666188
3,204,6708172
3,205,6580140
3,206,6874658
3,207,7104594
3,208,7475101
3,209,7110164
3,210,7297059
3,211,7154358
3,212,7071511
3,213,7197124
3,214,6996449
3,215,7090907
3,216,7824336
3,217,7407270
3,218,6841345
3,219,6682137
3,220,6931389
3,221,7112162
3,222,7102713
3,223,7456025
3,224,7244235
3,225,7638962
3,226,7390545
3,227,7493953
3,228,7183885
3,229,7074024
3,230,7017512
3,231,7356425
3,232,7072472
3,233,7084497
3,234,6932958
3,235,6826291
3,236,7136217
3,237,6856012
3,238,6957646
3,239,7096126
3,240,6776397
3,241,6589430
3,242,7005679
3,243,6818721
3,244,6700699
3,245,6939672
3,246,6827095
3,247,6847372
3,248,6837527
3,249,6797058
3,250,6644375
3,251,6845461
3,252,6746148
3,253,7011332
3,254,6636707
3,255,6657775
4,0,1828022
4,1,1857017
4,2,1816358
4,3,1761032
4,4,1801313
4,5,1766308
4,6,1858234
4,7,1759856
4,8,1768174
4,9,1828145
4,10,1896382
4,11,2042414
4,12,1965876
4,13,1914950
4,14,1878523
4,15,1935784
4,16,1921750
4,17,2010610
4,18,2115522
4,19,1919673
4,20,1960182
4,21,1989989
4,22,1931733
4,23,1909424
4,24,1961195
4,25,1966716
4,26,1965444
4,27,1977821
4,28,1953934
4,29,2060751
4,30,2118289
4,31,2013769
4,32,1935871
4,33,2009359
4,34,2012107
4,35,2230313
4,36,2168520
4,37,2040177
4,38,2234107
4,39,2127783
4,40,2476527
4,41,2378690
4,42,2130658
4,43,2008495
4,44,2077688
4,45,2266416
4,46,2110702
4,47,1970727
4,48,1928077
4,49,1952491
4,50,1994387
4,51,2054826
4,52,2259922
4,53,2056173
4,54,2279369
4,55,2066677
4,56,1967297
4,57,1954511
4,58,2222568
4,59,2372842
4,60,2053194
4,61,2211153
4,62,2424659
4,63,2073872
4,64,2016149
4,65,2019587
4,66,1972679
4,67,1945934
4,68,1958503
4,69,1889343
4,70,2208482
4,71,2144306
4,72,2019403
4,73,2216903
4,74,2092414
4,75,2245519
4,76,2368797
4,77,2131156
4,78,2241580
4,79,2382720
4,80,2165984
4,81,2193905
4,82,2391397
4,83,2176364
4,84,2174660
4,85,2269738
4,86,2089294
4,87,2234633
4,88,2056230
4,89,2044540
4,90,2289676
4,91,2171998
4,92,2385362
4,93,2078964
4,94,2282453
4,95,2608136
4,96,2378068
4,97,2171127
4,98,2375588
4,99,2428777
4,100,2391797
4,101,2111684
4,102,2027609
4,103,1935004
4,104,2251520
4,105,2604466
4,106,2236724
4,107,2076844
4,108,2284236
4,109,2115038
4,110,2069881
4,111,2178094
4,112,2137703
4,113,2259072
4,114,2463342
4,115,2051083
4,116,2465970
4,117,2420906
4,118,2192015
4,119,2164243
4,120,1949513
4,121,1919682
4,122,2003106
4,123,1909693
4,124,2044502
4,125,2267986
4,126,2319110
4,127,2064160
4,128,2213565
4,129,2013739
4,130,1878574
4,131,1885226
4,132,1896873
4,133,2325167
4,134,2045887
4,135,1954162
4,136,2290802
4,137,2406258
4,138,2405134
4,139,2318730
4,140,2377714
4,141,2354244
4,142,2107596
4,143,2277872
4,144,2127371
4,145,1946241
4,146,2332381
4,147,2041729
4,148,2266537
4,149,2330032
4,150,2130800
4,151,2295828
4,152,2051500
4,153,2149759
4,154,2362601
4,155,2087595
4,156,2009628
4,157,2053391
4,158,2571735
4,159,2097944
4,160,1983490
4,161,1997263
4,162,2211981
4,163,2032148
4,164,2220662
4,165,2325860
4,166,2096757
4,167,2040050
4,168,2230218
4,169,2396701
4,170,2303985
4,171,2142895
4,172,2146177
4,173,2213557
4,174,1987491
4,175,1966190
4,176,1973600
4,177,2232421
4,178,2107647
4,179,2067876
4,180,2098463
4,181,1979371
4,182,2381556
4,183,2383893
4,184,2228566
4,185,2374514
4,186,2418599
4,187,2356652
4,188,2128705
4,189,2277135
4,190,2170065
4,191,2125205
4,192,2183909
4,193,2444096
4,194,2120178
4,195,2252693
4,196,2393671
4,197,2386835
4,198,2288642
4,199,2337180
4,200,2144002
4,201,2116877
4,202,2271064
4,203,2411766
4,204,2035776
4,205,2228273
4,206,2216180
4,207,2390550
4,208,2117202
4,209,2230080
4,210,2062023
4,211,2459449
4,212,2403913
4,213,2101180
4,214,1949430
4,215,1953354
4,216,2054882
4,217,2166703
4,218,2391886
4,219,2058659
4,220,1941423
4,221,1991539
4,222,2193043
4,223,2208189
4,224,2156976
4,225,2093812
4,226,2099272
4,227,2104860
4,228,2354241
4,229,2169008
4,230,2162585
4,231,2304343
4,232,2125603
4,233,2218842
4,234,2115739
4,235,1931232
4,236,1957241
4,237,1929342
4,238,1995576
4,239,2320526
4,240,2125583
4,241,2237283
4,242,2425177
4,243,2144951
4,244,2416038
4,245,2123994
4,246,1992387
4,247,1941122
4,248,1969255
4,249,2036761
4,250,2067396
4,251,1982144
4,252,2011867
4,253,2071933
4,254,2354967
4,255,2583693
6,0,15722
6,1,2447
6,2,2054
6,3,1409
6,4,1427
6,5,1589
6,6,1521
6,7,1436
6,8,1408
6,9,1398
6,10,1566
6,11,1610
6,12,1648
6,13,1407
6,14,1403
6,15,1450
6,16,1422
6,17,1578
6,18,1644
6,19,1436
6,20,1392
6,21,1406
6,22,1588
6,23,1398
6,24,1431
6,25,1611
6,26,1641
6,27,1478
6,28,1439
6,29,1623
6,30,4579
6,31,1649
6,32,1484
6,33,1680
6,34,1633
6,35,1677
6,36,1403
6,37,1404
6,38,1523
6,39,1488
6,40,1463
6,41,1454
6,42,1449
6,43,1437
6,44,1669
6,45,1607
6,46,1748
6,47,1774
6,48,1607
6,49,1476
6,50,1813
6,51,1436
6,52,1579
6,53,2009
6,54,1534
6,55,1437
6,56,1476
6,57,1414
6,58,1824
6,59,1595
6,60,1513
6,61,3878
6,62,1421
6,63,2069
6,64,2094
6,65,1996
6,66,1720
6,67,1474
6,68,1443
6,69,1657
6,70,1435
6,71,1482
6,72,1631
6,73,1438
6,74,1420
6,75,1397
6,76,1435
6,77,1514
6,78,1622
6,79,1457
6,80,1489
6,81,1466
6,82,1795
6,83,1627
6,84,1497
6,85,1439
6,86,1403
6,87,1606
6,88,1463
6,89,1722
6,90,1570
6,91,1607
6,92,4034
6,93,1559
6,94,1455
6,95,1451
6,96,1406
6,97,1401
6,98,1428
6,99,1652
6,100,1442
6,101,1773
6,102,1418
6,103,1409
6,104,1461
6,105,1598
6,106,1657
6,107,1664
6,108,1421
6,109,1435
6,110,1388
6,111,1660
6,112,1443
6,113,1437
6,114,1681
6,115,1436
6,116,1542
6,117,1468
6,118,1490
6,119,1465
6,120,1427
6,121,1484
6,122,1424
6,123,3880
6,124,1461
6,125,1628
6,126,1467
6,127,1623
6,128,1548
6,129,1675
6,130,1458
6,131,1425
6,132,1771
6,133,1454
6,134,1818
6,135,1612
6,136,1505
6,137,1428
6,138,1804
6,139,1705
6,140,1672
6,141,1414
6,142,1479
6,143,1651
6,144,1432
6,145,1441
6,146,1700
6,147,1622
6,148,1490
6,149,1538
6,150,1558
6,151,1436
6,152,1804
6,153,1633
6,154,4135
6,155,2140
6,156,1644
6,157,1608
6,158,1478
6,159,1629
6,160,1604
6,161,1509
6,162,1512
6,163,1471
6,164,1769
6,165,1402
6,166,1648
6,167,1409
6,168,1589
6,169,1763
6,170,1419
6,171,1857
6,172,1430
6,173,1603
6,174,1451
6,175,1661
6,176,1514
6,177,1500
6,178,1443
6,179,1475
6,180,1560
6,181,1618
6,182,1577
6,183,1435
6,184,1443
6,185,4077
6,186,1459
6,187,1434
6,188,1843
6,189,1589
6,190,1974
6,191,1483
6,192,1574
6,193,1630
6,194,1463
6,195,1582
6,196,1429
6,197,1415
6,198,1408
6,199,1723
6,200,1616
6,201,1641
6,202,1526
6,203,1803
6,204,1595
6,205,1625
6,206,1597
6,207,1813
6,208,1493
6,209,1467
6,210,1480
6,211,1566
6,212,1679
6,213,1501
6,214,1552
6,215,4004
6,216,1756
6,217,1453
6,218,1584
6,219,1505
6,220,1449
6,221,1766
6,222,1619
6,223,1702
6,224,1389
6,225,1740
6,226,1769
6,227,1478
6,228,1445
6,229,1602
6,230,1564
6,231,1599
6,232,1655
6,233,1577
6,234,1592
6,235,1491
6,236,1478
6,237,1422
6,238,1584
6,239,1476
6,240,1793
6,241,1614
6,242,1491
6,243,1645
6,244,1476
6,245,1624
6,246,4062
6,247,1466
6,248,1693
6,249,1460
6,250,1431
6,251,1566
6,252,1725
6,253,1441
6,254,1488
6,255,1696
7,0,3777
7,1,1179
7,2,1126
7,3,1323
7,4,1080
7,5,1068
7,6,1124
7,7,1025
7,8,1002
7,9,1017
7,10,966
7,11,1077
7,12,1064
7,13,1135
7,14,1122
7,15,974
7,16,1221
7,17,907
7,18,1041
7,19,926
7,20,1069
7,21,1020
7,22,1071
7,23,1069
7,24,972
7,25,965
7,26,1118
7,27,982
7,28,1212
7,29,1032
7,30,1242
7,31,1107
7,32,985
7,33,1055
7,34,1035
7,35,1050
7,36,1257
7,37,1006
7,38,1125
7,39,1003
7,40,1045
7,41,1028
7,42,1136
7,43,1054
7,44,1051
7,45,1067
7,46,1130
7,47,1084
7,48,1018
7,49,1009
7,50,1031
7,51,1029
7,52,1075
7,53,932
7,54,1115
7,55,991
7,56,1074
7,57,1020
7,58,1084
7,59,1073
7,60,961
7,61,1268
7,62,1047
7,63,1260
7,64,1121
7,65,1100
7,66,1021
7,67,1042
7,68,1137
7,69,930
7,70,1041
7,71,1096
7,72,1006
7,73,1029
7,74,1006
7,75,1038
7,76,1182
7,77,1221
7,78,1036
7,79,1022
7,80,1117
7,81,1063
7,82,961
7,83,1103
7,84,1038
7,85,1134
7,86,1058
7,87,804
7,88,974
7,89,1014
7,90,972
7,91,1152
7,92,1094
7,93,1036
7,94,1047
7,95,1098
7,96,1058
7,97,892
7,98,850
7,99,1041
7,100,1096
7,101,985
7,102,1151
7,103,980
7,104,1072
7,105,1079
7,106,986
7,107,1014
7,108,879
7,109,1069
7,110,1055
7,111,903
7,112,961
7,113,1227
7,114,1085
7,115,1113
7,116,1213
7,117,1021
7,118,1236
7,119,1236
7,120,1004
7,121,1091
7,122,955
7,123,1047
7,124,1486
7,125,1236
7,126,1142
7,127,985
7,128,1068
7,129,961
7,130,1121
7,131,1014
7,132,1095
7,133,1045
7,134,972
7,135,979
7,136,1062
7,137,988
7,138,995
7,139,1046
7,140,975
7,141,1208
7,142,1002
7,143,1116
7,144,982
7,145,1127
7,146,1071
7,147,1090
7,148,1031
7,149,1062
7,150,911
7,151,1010
7,152,1152
7,153,1035
7,154,973
7,155,1111
7,156,1017
7,157,1216
7,158,1031
7,159,1012
7,160,1393
7,161,1005
7,162,1014
7,163,1225
7,164,887
7,165,1008
7,166,1265
7,167,852
7,168,1042
7,169,913
7,170,1030
7,171,1537
7,172,1139
7,173,1068
7,174,990
7,175,1219
7,176,945
7,177,1239
7,178,1063
7,179,1478
7,180,1200
7,181,1091
7,182,1099
7,183,1277
7,184,1049
7,185,1098
7,186,1018
7,187,1006
7,188,1108
7,189,1292
7,190,933
7,191,1306
7,192,1068
7,193,1031
7,194,1077
7,195,1033
7,196,1069
7,197,974
7,198,1069
7,199,975
7,200,1017
7,201,1201
7,202,1284
7,203,1143
7,204,1022
7,205,1109
7,206,842
7,207,998
7,208,985
7,209,1379
7,210,1038
7,211,936
7,212,977
7,213,960
7,214,1337
7,215,1168
7,216,945
7,217,1100
7,218,906
7,219,1185
7,220,1155
7,221,977
7,222,1090
7,223,1143
7,224,1082
7,225,1043
7,226,1048
7,227,1008
7,228,1060
7,229,1020
7,230,944
7,231,1103
7,232,1180
7,233,1291
7,234,1200
7,235,978
7,236,1123
7,237,1120
7,238,962
7,239,1012
7,240,1111
7,241,1034
7,242,1075
7,243,993
7,244,1096
7,245,1177
7,246,1076
7,247,924
7,248,1005
7,249,1163
7,250,1382
7,251,1118
7,252,1094
7,253,1270
7,254,995
7,255,1032
8,0,99689
8,1,59458
8,2,57622
8,3,55344
8,4,55062
8,5,58317
8,6,62481
8,7,55368
8,8,56422
8,9,55210
8,10,55647
8,11,55960
8,12,55195
8,13,55650
8,14,55588
8,15,55264
8,16,55637
8,17,55529
8,18,54733
8,19,55945
8,20,54783
8,21,55116
8,22,55226
8,23,54951
8,24,55411
8,25,55045
8,26,71311
8,27,56968
8,28,56810
8,29,55708
8,30,57854
8,31,54755
8,32,54655
8,33,54591
8,34,54574
8,35,56220
8,36,55798
8,37,54748
8,38,54907
8,39,55332
8,40,54654
8,41,54698
8,42,55479
8,43,55425
8,44,54287
8,45,55536
8,46,54847
8,47,54753
8,48,54831
8,49,55104
8,50,54730
8,51,55140
8,52,65692
8,53,54933
8,54,54709
8,55,54830
8,56,55101
8,57,54677
8,58,55295
8,59,55187
8,60,55435
8,61,57230
8,62,55842
8,63,55343
8,64,54786
8,65,56304
8,66,55500
8,67,54819
8,68,54745
8,69,55561
8,70,55523
8,71,54817
8,72,55570
8,73,54836
8,74,55610
8,75,55866
8,76,55389
8,77,55452
8,78,55549
8,79,55248
8,80,55706
8,81,66994
8,82,54952
8,83,63453
8,84,55592
8,85,55567
8,86,54970
8,87,55001
8,88,54659
8,89,53874
8,90,55651
8,91,55012
8,92,57572
8,93,55206
8,94,54841
8,95,55568
8,96,59016
8,97,56660
8,98,55096
8,99,54965
8,100,55437
8,101,54810
8,102,54901
8,103,54377
8,104,55170
8,105,55388
8,106,55072
8,107,55013
8,108,54666
8,109,54365
8,110,55133
8,111,54414
8,112,54718
8,113,55412
8,114,180386
8,115,57249
8,116,55906
8,117,54970
8,118,55746
8,119,55228
8,120,54794
8,121,54728
8,122,55559
8,123,57268
8,124,54769
8,125,54344
8,126,54507
8,127,54893
8,128,54424
8,129,55587
8,130,56232
8,131,54414
8,132,54932
8,133,55075
8,134,54523
8,135,54204
8,136,54888
8,137,55235
8,138,54935
8,139,54547
8,140,54181
8,141,54224
8,142,56611
8,143,55080
8,144,55057
8,145,54776
8,146,74507
8,147,54868
8,148,55259
8,149,54717
8,150,54188
8,151,54835
8,152,55003
8,153,54361
8,154,57867
8,155,54304
8,156,54500
8,157,54579
8,158,54943
8,159,54875
8,160,55020
8,161,54952
8,162,54216
8,163,54366
8,164,54503
8,165,55075
8,166,54484
8,167,55525
8,168,54614
8,169,55374
8,170,54336
8,171,54889
8,172,54844
8,173,54758
8,174,55029
8,175,54338
8,176,54994
8,177,54838
8,178,54575
8,179,55620
8,180,55274
8,181,55554
8,182,54906
8,183,55070
8,184,55710
8,185,58915
8,186,55038
8,187,55047
8,188,55292
8,189,55199
8,190,54558
8,191,54610
8,192,54617
8,193,55532
8,194,54556
8,195,55374
8,196,54727
8,197,54940
8,198,54263
8,199,54447
8,200,55661
8,201,55434
8,202,54925
8,203,54788
8,204,55247
8,205,55174
8,206,54985
8,207,54809
8,208,54735
8,209,54855
8,210,54454
8,211,54811
8,212,55355
8,213,55257
8,214,54850
8,215,54810
8,216,57870
8,217,54231
8,218,54351
8,219,55119
8,220,55289
8,221,54748
8,222,55698
8,223,55121
8,224,55143
8,225,55161
8,226,55385
8,227,54541
8,228,54903
8,229,55323
8,230,55445
8,231,54771
8,232,55227
8,233,54448
8,234,54975
8,235,54579
8,236,55762
8,237,55376
8,238,54515
8,239,55021
8,240,55523
8,241,54733
8,242,54827
8,243,54662
8,244,54817
8,245,55250
8,246,54824
8,247,57594
8,248,53738
8,249,54981
8,250,55148
8,251,54593
8,252,54426
8,253,54474
8,254,55326
8,255,54873
9,0,84887
9,1,57187
9,2,53011
9,3,52992
9,4,52652
9,5,52753
9,6,53022
9,7,53227
9,8,52460
9,9,51913
9,10,52861
9,11,52181
9,12,53001
9,13,52170
9,14,52602
9,15,52855
9,16,52306
9,17,52684
9,18,52288
9,19,52568
9,20,52849
9,21,53058
9,22,52229
9,23,53200
9,24,52859
9,25,53218
9,26,52930
9,27,53301
9,28,53488
9,29,55317
9,30,52196
9,31,52648
9,32,52403
9,33,52725
9,34,52184
9,35,52408
9,36,52295
9,37,52613
9,38,52919
9,39,52986
9,40,52978
9,41,52713
9,42,52685
9,43,52320
9,44,52411
9,45,52995
9,46,52314
9,47,55488
9,48,58277
9,49,55514
9,50,53644
9,51,53012
9,52,53137
9,53,53532
9,54,52738
9,55,53808
9,56,53336
9,57,52960
9,58,54025
9,59,52813
9,60,52270
9,61,53025
9,62,52308
9,63,51989
9,64,52724
9,65,53433
9,66,53094
9,67,56650
9,68,52255
9,69,52448
9,70,52776
9,71,51767
9,72,54952
9,73,53275
9,74,51976
9,75,52706
9,76,51923
9,77,53181
9,78,52113
9,79,52019
9,80,52374
9,81,52502
9,82,51869
9,83,52501
9,84,52400
9,85,51844
9,86,52504
9,87,52301
9,88,51845
9,89,52117
9,90,53841
9,91,53208
9,92,52247
9,93,52450
9,94,52452
9,95,52603
9,96,52829
9,97,52395
9,98,53344
9,99,52503
9,100,52185
9,101,52359
9,102,52309
9,103,52103
9,104,52410
9,105,52518
9,106,52958
9,107,52223
9,108,53808
9,109,53101
9,110,52588
9,111,52258
9,112,52589
9,113,52540
9,114,52042
9,115,52420
9,116,52435
9,117,52875
9,118,52466
9,119,52779
9,120,52267
9,121,52739
9,122,52710
9,123,52139
9,124,51951
9,125,52542
9,126,52114
9,127,52302
9,128,52322
9,129,53300
9,130,52338
9,131,53019
9,132,52194
9,133,52311
9,134,53046
9,135,53020
9,136,52668
9,137,53430
9,138,53191
9,139,53331
9,140,52149
9,141,52935
9,142,52864
9,143,52253
9,144,52554
9,145,52897
9,146,53478
9,147,52357
9,148,52705
9,149,52472
9,150,52658
9,151,52374
9,152,52290
9,153,53315
9,154,52243
9,155,52718
9,156,53218
9,157,53221
9,158,52564
9,159,53162
9,160,52380
9,161,53652
9,162,52839
9,163,52415
9,164,55056
9,165,53546
9,166,52699
9,167,52449
9,168,52027
9,169,52489
9,170,52393
9,171,52153
9,172,52912
9,173,52070
9,174,52510
9,175,52646
9,176,52778
9,177,52936
9,178,52608
9,179,52977
9,180,52780
9,181,52154
9,182,52023
9,183,52479
9,184,52963
9,185,52402
9,186,52868
9,187,52899
9,188,52808
9,189,53140
9,190,52433
9,191,52855
9,192,53160
9,193,53266
9,194,53531
9,195,53135
9,196,53009
9,197,53493
9,198,52731
9,199,52769
9,200,53680
9,201,52571
9,202,52339
9,203,52449
9,204,52030
9,205,52713
9,206,52760
9,207,53027
9,208,52744
9,209,52857
9,210,53084
9,211,53245
9,212,52971
9,213,53518
9,214,52481
9,215,53260
9,216,52540
9,217,52868
9,218,53250
9,219,54465
9,220,53215
9,221,53197
9,222,53140
9,223,53071
9,224,52687
9,225,52318
9,226,52886
9,227,53475
9,228,52903
9,229,52332
9,230,52706
9,231,52904
9,232,52254
9,233,53426
9,234,53142
9,235,52764
9,236,53105
9,237,52268
9,238,53471
9,239,52596
9,240,52435
9,241,52824
9,242,52788
9,243,52980
9,244,53227
9,245,53041
9,246,52595
9,247,52642
9,248,52866
9,249,52777
9,250,52718
9,251,52579
9,252,52991
9,253,52948
9,254,52731
9,255,53302
10,0,1816199
10,1,2220336
10,2,2113693
10,3,2035547
10,4,1970617
10,5,2033888
10,6,2441242
10,7,2029981
10,8,1942658
10,9,2224772
10,10,2103175
10,11,2172917
10,12,2336518
10,13,2092577
10,14,2113229
10,15,2256720
10,16,2055453
10,17,2489985
10,18,2062373
10,19,1920205
10,20,1973971
10,21,2340616
10,22,2051592
10,23,1956882
10,24,2003312
10,25,1957875
10,26,1959413
10,27,1902123
10,28,1929572
10,29,2104345
10,30,1964167
10,31,2248804
10,32,2318828
10,33,2359276
10,34,2038894
10,35,1939145
10,36,2239361
10,37,2062821
10,38,2016548
10,39,2021036
10,40,2054233
10,41,2332233
10,42,2352090
10,43,2052693
10,44,2030692
10,45,1986027
10,46,2262529
10,47,2337213
10,48,2036708
10,49,2214316
10,50,2094171
10,51,2286374
10,52,2318180
10,53,2357824
10,54,2119309
10,55,1980836
10,56,1976994
