sample,op,latency_ns
1,221,1939237
1,222,1950749
1,223,1966587
1,224,1860732
1,225,2278705
1,226,2005067
1,227,2285886
1,228,2060309
1,229,2132184
1,230,2112272
1,231,1959218
1,232,2268186
1,233,2307342
1,234,2025333
1,235,1856872
1,236,2267440
1,237,2355979
1,238,2365183
1,239,2061720
1,240,2319540
1,241,2084691
1,242,2028751
1,243,1947899
1,244,1914747
1,245,1921050
1,246,1948679
1,247,1929317
1,248,1965662
1,249,1921751
1,250,1941320
1,251,1835739
1,252,1939296
1,253,1949996
1,254,2250357
1,255,2368794
2,0,143081
2,1,117077
2,2,111213
2,3,109799
2,4,111323
2,5,110715
2,6,110827
2,7,111292
2,8,111737
2,9,110479
2,10,110487
2,11,110889
2,12,110035
2,13,110397
2,14,109729
2,15,110619
2,16,111086
2,17,110639
2,18,111834
2,19,111689
2,20,110611
2,21,110534
2,22,112264
2,23,110439
2,24,111525
2,25,110480
2,26,109984
2,27,109839
2,28,110095
2,29,109490
2,30,109425
2,31,109605
2,32,109073
2,33,110297
2,34,109187
2,35,110131
2,36,110060
2,37,111646
2,38,109954
2,39,109858
2,40,109756
2,41,110036
2,42,116255
2,43,110179
2,44,109641
2,45,109694
2,46,109911
2,47,109668
2,48,110271
2,49,109331
2,50,115312
2,51,111310
2,52,110314
2,53,110193
2,54,110283
2,55,109667
2,56,110397
2,57,110050
2,58,109936
2,59,111139
2,60,110645
2,61,109618
2,62,110059
2,63,109914
2,64,110100
2,65,111117
2,66,109343
2,67,108892
2,68,114673
2,69,108160
2,70,108357
2,71,107830
2,72,108622
2,73,108316
2,74,109012
2,75,108596
2,76,108818
2,77,109932
2,78,108821
2,79,107918
2,80,107603
2,81,107308
2,82,107878
2,83,107416
2,84,107595
2,85,107342
2,86,108220
2,87,107830
2,88,108932
2,89,109395
2,90,109447
2,91,109646
2,92,110260
2,93,109646
2,94,109543
2,95,109696
2,96,119142
2,97,110531
2,98,109519
2,99,109121
2,100,108168
2,101,108990
2,102,112190
2,103,119226
2,104,124243
2,105,111267
2,106,110568
2,107,110215
2,108,111105
2,109,109404
2,110,110704
2,111,110440
2,112,110487
2,113,110232
2,114,109795
2,115,109369
2,116,109256
2,117,109175
2,118,109617
2,119,109998
2,120,110798
2,121,111464
2,122,111665
2,123,113036
2,124,129143
2,125,113272
2,126,110397
2,127,111353
2,128,108334
2,129,109465
2,130,112065
2,131,108763
2,132,109097
2,133,108674
2,134,108385
2,135,108676
2,136,109064
2,137,108573
2,138,109438
2,139,109425
2,140,109920
2,141,108056
2,142,109333
2,143,113731
2,144,111256
2,145,109585
2,146,112279
2,147,126094
2,148,116389
2,149,110333
2,150,110065
2,151,110624
2,152,109724
2,153,109678
2,154,110158
2,155,110314
2,156,111639
2,157,111842
2,158,111667
2,159,110521
2,160,110769
2,161,109696
2,162,108137
2,163,108427
2,164,108205
2,165,112789
2,166,108197
2,167,108920
2,168,108235
2,169,107892
2,170,108441
2,171,108228
2,172,108890
2,173,109018
2,174,110106
2,175,108993
2,176,110442
2,177,110283
2,178,111001
2,179,110480
2,180,108875
2,181,109724
2,182,108467
2,183,108713
2,184,107932
2,185,109758
2,186,108189
2,187,123881
2,188,108857
2,189,109031
2,190,108202
2,191,107756
2,192,113469
2,193,108858
2,194,108609
2,195,126011
2,196,116537
2,197,109458
2,198,108237
2,199,108133
2,200,111118
2,201,109066
2,202,108569
2,203,108147
2,204,108994
2,205,107409
2,206,108119
2,207,107848
2,208,108280
2,209,107680
2,210,109135
2,211,107941
2,212,107580
2,213,108658
2,214,108883
2,215,108478
2,216,109443
2,217,108341
2,218,120495
2,219,113188
2,220,109924
2,221,110268
2,222,110367
2,223,109514
2,224,109380
2,225,108816
2,226,109687
2,227,123669
2,228,108501
2,229,109280
2,230,109382
2,231,108976
2,232,109676
2,233,109948
2,234,109093
2,235,113199
2,236,117273
2,237,108670
2,238,109275
2,239,109167
2,240,110055
2,241,110402
2,242,109603
2,243,108615
2,244,135898
2,245,112735
2,246,108803
2,247,108549
2,248,107581
2,249,108541
2,250,109575
2,251,108810
2,252,107898
2,253,114276
2,254,109322
2,255,107951
3,0,29945
3,1,7533
3,2,3168
3,3,2631
3,4,2690
3,5,2543
3,6,2657
3,7,2702
3,8,3017
3,9,2701
3,10,3387
3,11,2807
3,12,2634
3,13,2890
3,14,12353
3,15,7178
3,16,2829
3,17,2607
3,18,3172
3,19,3423
3,20,2858
3,21,2995
3,22,2813
3,23,2640
3,24,2618
3,25,2593
3,26,2609
3,27,3397
3,28,4681
3,29,3291
3,30,3181
3,31,8653
3,32,5324
3,33,6597
3,34,4513
3,35,4669
3,36,6538
3,37,4216
3,38,4991
3,39,3305
3,40,8339
3,41,3566
3,42,6786
3,43,3418
3,44,4375
3,45,3610
3,46,8080
3,47,4465
3,48,3711
3,49,2870
3,50,3896
3,51,4010
3,52,3504
3,53,3974
3,54,2661
3,55,3560
3,56,4230
3,57,25669
3,58,3741
3,59,7784
3,60,3890
3,61,2992
3,62,3810
3,63,2847
3,64,5105
3,65,3680
3,66,2912
3,67,4104
3,68,2716
3,69,2913
3,70,3488
3,71,2822
3,72,2928
3,73,2687
3,74,13285
3,75,3395
3,76,2848
3,77,6586
3,78,3083
3,79,4138
3,80,3075
3,81,2961
3,82,7035
3,83,4437
3,84,4382
3,85,3924
3,86,4573
3,87,3644
3,88,4455
3,89,2651
3,90,2737
3,91,3770
3,92,2892
3,93,4371
3,94,4246
3,95,3222
3,96,3490
3,97,3532
3,98,2996
3,99,3546
3,100,2975
3,101,4334
3,102,5629
3,103,3553
3,104,4293
3,105,2704
3,106,2856
3,107,3571
3,108,7024
3,109,3538
3,110,3014
3,111,4351
3,112,3392
3,113,3037
3,114,3564
3,115,3521
3,116,2992
3,117,4922
3,118,3261
3,119,3647
3,120,38652
3,121,3640
3,122,4770
3,123,3503
3,124,3367
3,125,3238
3,126,3514
3,127,2672
3,128,4760
3,129,2733
3,130,4242
3,131,3007
3,132,3722
3,133,3056
3,134,14000
3,135,2986
3,136,3071
3,137,3357
3,138,3443
3,139,6744
3,140,2877
3,141,3145
3,142,3802
3,143,2811
3,144,3086
3,145,2677
3,146,3570
3,147,2771
3,148,21891
3,149,3377
3,150,3882
3,151,2919
3,152,3458
3,153,2867
3,154,4950
3,155,3111
3,156,3668
3,157,2778
3,158,4084
3,159,3469
3,160,3741
3,161,3010
3,162,3021
3,163,2661
3,164,3415
3,165,2848
3,166,5485
3,167,3004
3,168,3521
3,169,4498
3,170,7270
3,171,3614
3,172,3058
3,173,5007
3,174,3184
3,175,3786
3,176,5037
3,177,2870
3,178,4211
3,179,3226
3,180,4082
3,181,3709
3,182,3314
3,183,3358
3,184,4045
3,185,2823
3,186,3336
3,187,4218
3,188,2716
3,189,3951
3,190,2843
3,191,3184
3,192,5100
3,193,2821
3,194,13711
3,195,3540
3,196,2968
3,197,3877
3,198,3325
3,199,3821
3,200,2741
3,201,7584
3,202,3722
3,203,2984
3,204,3666
3,205,3873
3,206,3747
3,207,3077
3,208,4147
3,209,3516
3,210,4455
3,211,3177
3,212,4481
3,213,4046
3,214,3553
3,215,3566
3,216,3633
3,217,2895
3,218,4544
3,219,2699
3,220,4101
3,221,3568
3,222,3314
3,223,2927
3,224,3983
3,225,2852
3,226,4168
3,227,3207
3,228,3120
3,229,5016
3,230,2656
3,231,3283
3,232,6966
3,233,3497
3,234,3101
3,235,3039
3,236,4211
3,237,2663
3,238,3140
3,239,4504
3,240,2648
3,241,2661
3,242,4228
3,243,2669
3,244,3675
3,245,3683
3,246,71610
3,247,3596
3,248,3329
3,249,2687
3,250,3265
3,251,3410
3,252,2768
3,253,3559
3,254,16812
3,255,2710
4,0,7056674
4,1,6875780
4,2,6808804
4,3,6879466
5,0,91484
5,1,62200
5,2,59412
5,3,60520
5,4,59449
5,5,59458
5,6,59925
5,7,59841
5,8,59182
5,9,58158
5,10,58755
5,11,58739
5,12,57651
5,13,63252
5,14,59181
5,15,58085
5,16,58584
5,17,60136
5,18,60428
5,19,57852
5,20,59592
5,21,59722
5,22,59509
5,23,58838
5,24,57878
5,25,58060
5,26,57330
5,27,58769
5,28,57885
5,29,57959
5,30,67939
5,31,58996
5,32,58507
5,33,57931
5,34,61260
5,35,78849
5,36,60454
5,37,59351
5,38,59825
5,39,57355
5,40,59383
5,41,57988
5,42,59213
5,43,60597
5,44,58434
5,45,58243
5,46,65811
5,47,65744
5,48,59059
5,49,58399
5,50,58508
5,51,57606
5,52,58172
5,53,58092
5,54,57682
5,55,57784
5,56,57777
5,57,57290
5,58,58637
5,59,58543
5,60,57760
5,61,61368
5,62,58024
5,63,57866
5,64,58540
5,65,57865
5,66,58659
5,67,58603
5,68,57992
5,69,58331
5,70,57957
5,71,58343
5,72,57624
5,73,58147
5,74,58183
5,75,58134
5,76,57764
5,77,57648
5,78,57476
5,79,57872
5,80,58620
5,81,58338
5,82,57312
5,83,57735
5,84,56986
5,85,58726
5,86,57001
5,87,57100
5,88,57771
5,89,58326
5,90,57784
5,91,57526
5,92,60507
5,93,57789
5,94,57574
5,95,57783
5,96,57141
5,97,57528
5,98,57399
5,99,58212
5,100,57579
5,101,57854
5,102,60273
5,103,59056
5,104,58893
5,105,60071
5,106,58114
5,107,59737
5,108,57447
5,109,57263
5,110,58246
5,111,57870
5,112,58634
5,113,58847
5,114,126689
5,115,58581
5,116,57460
5,117,57699
5,118,58122
5,119,56704
5,120,57200
5,121,57702
5,122,57886
5,123,65706
5,124,60040
5,125,58896
5,126,57268
5,127,58347
5,128,57977
5,129,57705
5,130,57448
5,131,57725
5,132,57761
5,133,57906
5,134,58117
5,135,56756
5,136,57871
5,137,56995
5,138,58156
5,139,58027
5,140,57683
5,141,57733
5,142,57528
5,143,58451
5,144,57602
5,145,57488
5,146,58996
5,147,57715
5,148,58519
5,149,59389
5,150,59371
5,151,59244
5,152,58672
5,153,58416
5,154,64065
5,155,58564
5,156,58276
5,157,59542
5,158,59673
5,159,60136
5,160,59714
5,161,60449
5,162,59963
5,163,60454
5,164,72814
5,165,59289
5,166,58455
5,167,58885
5,168,58284
5,169,58573
5,170,58507
5,171,58200
5,172,57789
5,173,59194
5,174,58401
5,175,58253
5,176,59344
5,177,59417
5,178,58189
5,179,58061
5,180,263354
5,181,60426
5,182,59107
5,183,57567
5,184,56734
5,185,62154
5,186,57651
5,187,58110
5,188,58466
5,189,57671
5,190,58070
5,191,57922
5,192,58276
5,193,57818
5,194,58571
5,195,58987
5,196,58393
5,197,57882
5,198,57570
5,199,58218
5,200,57984
5,201,57412
5,202,58845
5,203,57789
5,204,57173
5,205,58346
5,206,58509
5,207,57792
5,208,58329
5,209,57935
5,210,57794
5,211,59624
5,212,59021
5,213,59062
5,214,58242
5,215,57985
5,216,61167
5,217,58096
5,218,58649
5,219,57624
5,220,57515
5,221,58391
5,222,59021
5,223,58328
5,224,58272
5,225,58141
5,226,58408
5,227,62030
5,228,61315
5,229,58381
5,230,58312
5,231,57846
5,232,59052
5,233,57949
5,234,57858
5,235,58298
5,236,58047
5,237,58520
5,238,58386
5,239,59245
5,240,58524
5,241,58862
5,242,58375
5,243,58336
5,244,85007
5,245,58491
5,246,59885
5,247,62058
5,248,57954
5,249,57841
5,250,58039
5,251,57688
5,252,57967
5,253,57861
5,254,57692
5,255,57998
6,0,6682560
6,1,6726613
6,2,6675781
6,3,6588638
6,4,6605292
6,5,6670113
6,6,6515138
6,7,6632692
6,8,6586012
6,9,6620842
6,10,6589072
6,11,6581612
6,12,6704359
6,13,6990230
6,14,7244160
6,15,7163961
6,16,7079029
6,17,6739698
6,18,7150341
6,19,7539141
6,20,7112677
6,21,7467051
6,22,7388006
6,23,7126830
6,24,6875393
6,25,6552473
6,26,6650647
6,27,6649771
6,28,6884030
6,29,6761319
6,30,6510755
6,31,6677046
6,32,6797359
6,33,6625671
6,34,6662342
6,35,6652158
6,36,6942478
6,37,6950460
6,38,7503049
6,39,7161528
6,40,7319349
6,41,6890230
6,42,7662239
6,43,7081608
6,44,7384154
6,45,6908652
6,46,7108127
6,47,7074667
6,48,7315721
6,49,7175031
6,50,7375136
6,51,7078073
6,52,7098923
6,53,11356123
6,54,7250946
6,55,6856426
6,56,7124382
6,57,7025863
6,58,6922520
6,59,6747528
6,60,6462080
6,61,6646304
6,62,6692253
6,63,6692810
6,64,6798433
6,65,6984644
6,66,6694338
6,67,6619338
6,68,6763998
6,69,6644580
6,70,6604201
6,71,6453805
6,72,6718461
6,73,6567776
6,74,6601078
6,75,6757533
6,76,6689965
6,77,6843621
6,78,6718604
6,79,6736967
6,80,6616086
6,81,6557628
6,82,6990557
6,83,6976711
6,84,6582299
6,85,6717973
6,86,6653008
6,87,6556097
6,88,6502752
6,89,6625211
6,90,6554304
6,91,6596805
6,92,6768408
6,93,6708519
6,94,6574173
6,95,6782441
6,96,6590214
6,97,6714499
6,98,6587217
6,99,6697113
6,100,6637892
6,101,6673477
6,102,6752040
6,103,6660380
6,104,6752603
6,105,6843960
6,106,7004705
6,107,6660936
6,108,6820677
6,109,6660046
6,110,7128881
6,111,6825768
6,112,6698221
6,113,6796005
6,114,6632489
6,115,6490813
6,116,6617768
6,117,6645021
6,118,6587720
6,119,6590289
6,120,6521959
6,121,6570210
6,122,6440004
6,123,6757142
6,124,6606937
6,125,6594287
6,126,6493490
6,127,6547500
6,128,6750667
6,129,6739531
6,130,6915450
6,131,7030205
6,132,7019277
6,133,6776861
6,134,6953538
6,135,6865204
6,136,6559272
6,137,6581750
6,138,6675405
6,139,6713690
6,140,6567241
6,141,6680850
6,142,6446533
6,143,6471239
6,144,6461653
6,145,6517516
6,146,6551438
6,147,6539165
6,148,6667395
6,149,6763385
6,150,6592200
6,151,6555152
6,152,6656544
6,153,6826120
6,154,6862770
6,155,6797013
6,156,6607355
6,157,6735966
6,158,6751811
6,159,6676025
6,160,6972905
6,161,6667337
6,162,6895584
6,163,7130703
6,164,7389958
6,165,7011908
6,166,7315123
6,167,7084491
6,168,6801808
6,169,6715101
6,170,6818166
6,171,7077209
6,172,6765995
6,173,6801273
6,174,6553331
6,175,6568302
6,176,6786310
6,177,6628372
6,178,6762794
6,179,6719422
6,180,6951496
6,181,7284476
6,182,7314343
6,183,6596117
6,184,6869957
6,185,6582729
6,186,6565395
6,187,6578480
6,188,6496104
6,189,6578754
6,190,6573194
6,191,6477437
6,192,6632162
6,193,6555758
6,194,6612456
6,195,6584399
6,196,6486850
6,197,6602709
6,198,6539633
6,199,6771696
6,200,6656710
6,201,6513419
6,202,6530479
6,203,6586249
6,204,6449749
6,205,6390003
6,206,6336385
6,207,6430240
6,208,6693331
6,209,6505638
6,210,6591193
6,211,6618834
6,212,6632379
6,213,6781504
6,214,6685741
6,215,6582832
6,216,6629059
6,217,6542661
6,218,6482472
6,219,6748088
6,220,6990330
6,221,7197286
6,222,7277288
6,223,7223838
6,224,7305812
6,225,7262153
6,226,7487457
6,227,7347921
6,228,7369968
6,229,7215612
6,230,7169904
6,231,6845964
6,232,7224425
6,233,7164419
6,234,7162874
6,235,7338161
6,236,6760189
6,237,7371738
6,238,7172659
6,239,7227900
6,240,7520280
6,241,6893405
6,242,7013302
6,243,7146414
6,244,7224992
6,245,6879037
6,246,7292292
6,247,7115955
6,248,7155118
6,249,7151364
6,250,7411000
6,251,6869650
6,252,6861631
6,253,7086041
6,254,7026089
6,255,7019538
7,0,6751397
7,1,6853177
7,2,7234822
7,3,6836575
7,4,7052061
7,5,6769371
7,6,7335598
7,7,7157355
7,8,7033272
7,9,7143169
7,10,7277928
7,11,6789473
7,12,7455568
7,13,6973242
7,14,6970393
7,15,7193787
7,16,7481767
7,17,7276817
7,18,6945027
7,19,6880984
7,20,6792177
7,21,7311397
7,22,6809823
7,23,6587913
7,24,6636823
7,25,6608110
7,26,7075857
7,27,6984933
7,28,7351980
7,29,7092706
7,30,7222161
7,31,7051631
7,32,7169616
7,33,7133442
7,34,7079233
7,35,6975869
7,36,6918904
7,37,7103637
7,38,7201130
7,39,7439983
7,40,7270628
7,41,7317674
7,42,7112130
7,43,7119021
7,44,7294889
7,45,7242318
7,46,6809736
7,47,7130887
7,48,7193996
7,49,6973086
7,50,7211529
7,51,7141362
7,52,6914300
7,53,7243598
7,54,7725517
7,55,6857056
7,56,7199103
7,57,7009814
7,58,7075053
7,59,6999337
7,60,7416942
7,61,6920350
7,62,6697914
7,63,6568428
8,0,75154
8,1,62824
8,2,60371
8,3,58456
8,4,59276
8,5,58521
8,6,58368
8,7,59360
8,8,59501
8,9,58868
8,10,60016
8,11,57732
8,12,58544
8,13,58026
8,14,59020
8,15,57914
8,16,58519
8,17,57403
8,18,58409
8,19,57753
8,20,57366
8,21,58623
8,22,58033
8,23,58683
8,24,58118
8,25,58133
8,26,58122
8,27,57839
8,28,57942
8,29,57030
8,30,62967
8,31,58039
8,32,57100
8,33,59712
8,34,57341
8,35,57707
8,36,57891
8,37,59200
8,38,57161
8,39,58873
8,40,58947
8,41,58133
8,42,57116
8,43,58380
8,44,58555
8,45,59216
8,46,57000
8,47,57751
8,48,57669
8,49,58372
8,50,57928
8,51,58272
8,52,58168
8,53,57917
8,54,57168
8,55,57095
8,56,57354
8,57,57879
8,58,57736
8,59,57989
8,60,58029
8,61,62483
8,62,57540
8,63,57183
8,64,56782
8,65,58708
8,66,58216
8,67,56918
8,68,58218
8,69,58042
8,70,57876
8,71,58251
8,72,57952
8,73,60298
8,74,59164
8,75,58027
8,76,58189
8,77,58315
8,78,57193
8,79,59068
8,80,57839
8,81,57586
8,82,57943
8,83,58369
8,84,57528
8,85,58258
8,86,57623
8,87,58981
8,88,57076
8,89,58251
8,90,57799
8,91,58104
8,92,61861
8,93,57428
8,94,58157
8,95,58087
8,96,58127
8,97,58005
8,98,57852
8,99,57668
8,100,57706
8,101,57345
8,102,57759
8,103,58100
8,104,58451
8,105,58220
8,106,57077
8,107,58630
8,108,58130
8,109,57807
8,110,58786
8,111,57371
8,112,57126
8,113,57591
8,114,58127
8,115,57501
8,116,58152
8,117,56597
8,118,57625
8,119,57281
8,120,57426
8,121,57545
8,122,58334
8,123,61722
8,124,57037
8,125,56969
8,126,57944
8,127,58155
8,128,57994
8,129,57447
8,130,58244
8,131,57413
8,132,57597
8,133,57507
8,134,57827
8,135,57189
8,136,58153
8,137,57569
8,138,58186
8,139,57923
8,140,57804
8,141,57961
8,142,58313
8,143,58225
8,144,58464
8,145,57205
8,146,57053
8,147,57598
8,148,58626
8,149,57981
8,150,58771
8,151,57962
8,152,57634
8,153,56688
8,154,61460
8,155,57585
8,156,57358
8,157,57401
8,158,58723
8,159,57590
8,160,57847
8,161,57140
8,162,57641
8,163,58578
8,164,57707
8,165,57821
8,166,57305
8,167,58468
8,168,57648
8,169,57287
8,170,58209
8,171,57245
8,172,57875
8,173,57604
8,174,57327
8,175,61425
8,176,60269
8,177,57795
8,178,57842
8,179,57980
8,180,57611
8,181,57956
8,182,58451
8,183,57746
8,184,57648
8,185,60958
8,186,58038
8,187,60564
8,188,58254
8,189,59264
8,190,65336
8,191,58895
8,192,150497
8,193,60099
8,194,57165
8,195,57542
8,196,57700
8,197,57343
8,198,57516
8,199,57542
8,200,57399
8,201,57496
8,202,57557
8,203,56537
8,204,56795
8,205,57236
8,206,56638
8,207,57069
8,208,57168
8,209,57816
8,210,57569
8,211,56187
8,212,56759
8,213,57008
8,214,57427
8,215,56525
8,216,60873
8,217,56651
8,218,56887
8,219,57299
8,220,56620
8,221,57145
8,222,56540
8,223,57256
8,224,57341
8,225,57133
8,226,57425
8,227,57000
8,228,57122
8,229,56229
8,230,57179
8,231,57309
8,232,56953
8,233,57190
8,234,56209
8,235,57722
8,236,56521
8,237,56624
8,238,57713
8,239,57717
8,240,57589
8,241,57053
8,242,57708
8,243,58363
8,244,58077
8,245,56807
8,246,57490
8,247,60910
8,248,57111
8,249,57099
8,250,57522
8,251,56991
8,252,56981
8,253,57137
8,254,57437
8,255,57980
9,0,1983829
9,1,1960968
9,2,1824724
9,3,1819957
9,4,1835967
9,5,1841291
9,6,1820351
9,7,1814772
9,8,1823372
9,9,1777785
9,10,1813897
9,11,1837501
9,12,1823432
9,13,1779554
9,14,1823891
