sample,op,latency_ns
0,240,7426409
0,241,7160767
0,242,7190532
0,243,6693083
0,244,6878042
0,245,6784735
0,246,6630806
0,247,6931941
0,248,6746564
0,249,6711422
0,250,6873793
0,251,6621523
0,252,6696531
0,253,6642089
0,254,6731881
0,255,6648547
1,0,1891868
1,1,1851433
1,2,1807171
1,3,1958901
1,4,1819719
1,5,1799801
1,6,1827841
1,7,1802616
1,8,1807665
1,9,1825533
1,10,1797535
1,11,1815310
1,12,1822867
1,13,1792360
1,14,1815407
1,15,1829321
1,16,1858907
1,17,1857738
1,18,1794257
1,19,1802969
1,20,1839293
1,21,1796306
1,22,1800727
1,23,1839364
1,24,1796121
1,25,1797030
1,26,1842416
1,27,1942442
1,28,1968025
1,29,1919027
1,30,1986419
1,31,1991407
1,32,1956421
1,33,1973540
1,34,1961323
1,35,1963252
1,36,1986357
1,37,1953899
1,38,1913545
1,39,1937400
1,40,1980397
1,41,2102217
1,42,1928768
1,43,1991927
1,44,1940002
1,45,1951550
1,46,1887831
1,47,1914406
1,48,1974413
1,49,2014163
1,50,1977510
1,51,1935553
1,52,1928051
1,53,1969486
1,54,1923091
1,55,1995325
1,56,1946087
1,57,1965556
1,58,1972130
1,59,1978567
1,60,1961722
1,61,1966009
1,62,1908330
1,63,1924138
1,64,1984528
1,65,2367295
1,66,2340767
1,67,2381757
1,68,2042214
1,69,2267566
1,70,2426872
1,71,2092933
1,72,1991522
1,73,1911711
1,74,2224606
1,75,2381967
1,76,2397602
1,77,2256686
1,78,2039109
1,79,2009799
1,80,2243166
1,81,2326217
1,82,2363172
1,83,2046725
1,84,2298352
1,85,2390080
1,86,2260970
1,87,2284200
1,88,2075104
1,89,2003535
1,90,1966335
1,91,2044275
1,92,2423154
1,93,2032046
1,94,1950286
1,95,2043762
1,96,2084796
1,97,2190227
1,98,1957720
1,99,1908813
1,100,1968423
1,101,2018928
1,102,2333066
1,103,2279280
1,104,2110755
1,105,2271859
1,106,2394171
1,107,2232629
1,108,2264524
1,109,1908478
1,110,1984028
1,111,1994676
1,112,1977449
1,113,2110337
1,114,2149534
1,115,2077993
1,116,1955517
1,117,2261587
1,118,2318958
1,119,2297143
1,120,2183223
1,121,2084868
1,122,2290662
1,123,2371520
1,124,2093713
1,125,2395136
1,126,2083122
1,127,2019230
1,128,2146878
1,129,2278112
1,130,2446899
1,131,2086426
1,132,2269213
1,133,2095503
1,134,2254858
1,135,2106717
1,136,1992380
1,137,1898102
1,138,1990478
1,139,1960195
1,140,2261742
1,141,2092028
1,142,1947850
1,143,2181341
1,144,2113073
1,145,2007569
1,146,4559283
1,147,2289623
1,148,2401073
1,149,2232112
1,150,2192228
1,151,2314936
1,152,2273581
1,153,2328537
1,154,2026549
1,155,2095637
1,156,1975849
1,157,1947570
1,158,2003232
1,159,1990156
1,160,1913865
1,161,1934776
1,162,1948174
1,163,2029512
1,164,1996658
1,165,1974080
1,166,1938578
1,167,1870952
1,168,1937891
1,169,1958133
1,170,1963072
1,171,1854056
1,172,1932453
1,173,1887344
1,174,2156894
1,175,1840409
1,176,1921062
1,177,1988158
1,178,1964647
1,179,1960427
1,180,1945006
1,181,1883669
1,182,1977209
1,183,1976265
1,184,1925569
1,185,2001303
1,186,1976023
1,187,1847421
1,188,1903252
1,189,1904604
1,190,1915179
1,191,1916616
1,192,1847225
1,193,1975549
1,194,1948783
1,195,1987775
1,196,1941540
1,197,1928019
1,198,1848934
1,199,1911553
1,200,1912520
1,201,1932548
1,202,1949672
1,203,1916263
1,204,1928640
1,205,1951693
1,206,1959647
1,207,1963379
1,208,1978229
1,209,1998250
1,210,1976498
1,211,1961870
1,212,2025867
1,213,2016104
1,214,1958043
1,215,1974843
1,216,2011785
1,217,2055027
1,218,2010837
1,219,2279586
1,220,2332193
1,221,2113971
1,222,1972665
1,223,2133666
1,224,2357306
1,225,2067891
1,226,1999530
1,227,1927986
1,228,1970792
1,229,2295080
1,230,2199837
1,231,2330769
1,232,2183802
1,233,1927864
1,234,1975026
1,235,2047846
1,236,1983859
1,237,1945599
1,238,2034953
1,239,2015786
1,240,2034858
1,241,1950485
1,242,1941903
1,243,1955375
1,244,1911700
1,245,1953397
1,246,1961429
1,247,1995117
1,248,1914249
1,249,1940812
1,250,1925938
1,251,1930145
1,252,2222582
1,253,2355452
1,254,2049506
1,255,1942823
2,0,1896995
2,1,1831395
2,2,1854150
2,3,1792922
2,4,1834193
2,5,1799783
2,6,1800441
2,7,1881137
2,8,1850645
2,9,1793847
2,10,1841128
2,11,1850575
2,12,1800462
2,13,1835135
2,14,1796266
2,15,1799780
2,16,1833491
2,17,1791601
2,18,1794101
2,19,1835729
2,20,1873389
2,21,1799267
2,22,1815328
2,23,1792750
2,24,1805935
2,25,1821351
2,26,1795254
2,27,1805808
2,28,1814672
2,29,1851599
2,30,1790044
2,31,1834251
2,32,2009564
2,33,1769610
2,34,1832550
2,35,1785581
2,36,1802811
2,37,1832381
2,38,1981324
2,39,1977781
2,40,1992134
2,41,2012277
2,42,2124161
2,43,2287363
2,44,2239606
2,45,2248187
2,46,2363770
2,47,2070060
2,48,1944801
2,49,2065406
2,50,2290055
2,51,2160543
2,52,2026411
2,53,2017596
2,54,2250985
2,55,2148587
2,56,2164562
2,57,2362870
2,58,2142020
2,59,2035079
2,60,2294991
2,61,2151850
2,62,1998126
2,63,1948104
2,64,2204709
2,65,2161350
2,66,2158085
2,67,2427314
2,68,2253025
2,69,2376991
2,70,2452634
2,71,2190695
2,72,2373563
2,73,2250451
2,74,2326281
2,75,2436911
2,76,2258159
2,77,1974756
2,78,1998294
2,79,2262415
2,80,2362315
2,81,2045898
2,82,2008553
2,83,2083412
2,84,2114343
2,85,1973221
2,86,2147542
2,87,2017654
2,88,1922559
2,89,2265080
2,90,2413198
2,91,2098183
2,92,2363185
2,93,2162870
2,94,2013623
2,95,1995520
2,96,2232998
2,97,2380750
2,98,2181909
2,99,2134312
2,100,2120384
2,101,1994549
2,102,1996848
2,103,2277783
2,104,2074758
2,105,2054517
2,106,2229637
2,107,2146891
2,108,1973133
2,109,2014732
2,110,2245603
2,111,2337508
2,112,2114852
2,113,2285089
2,114,2088549
2,115,2006980
2,116,2361216
2,117,2249042
2,118,2332940
2,119,2197486
2,120,2474521
2,121,2206120
2,122,2460226
2,123,2199588
2,124,2433113
2,125,2213847
2,126,2353224
2,127,2439610
2,128,2208759
2,129,2166974
2,130,2310621
2,131,1996123
2,132,2269700
2,133,2173647
2,134,2018952
2,135,2292040
2,136,2128507
2,137,2305112
2,138,2431272
2,139,2248171
2,140,2189316
2,141,2660630
2,142,2160510
2,143,6390178
2,144,2100899
2,145,2221387
2,146,2222868
2,147,2316269
2,148,2424332
2,149,2322853
2,150,2220971
2,151,2207202
2,152,2327459
2,153,2222710
2,154,2108904
2,155,2306250
2,156,2126525
2,157,1993582
2,158,1924651
2,159,2226830
2,160,2355156
2,161,2101814
2,162,2416869
2,163,2007470
2,164,1981735
2,165,2045110
2,166,2361019
2,167,2346088
2,168,2163525
2,169,2290748
2,170,2449341
2,171,2269442
2,172,2400784
2,173,2131793
2,174,1973800
2,175,2262501
2,176,2204402
2,177,2156406
2,178,2335984
2,179,2404727
2,180,2246986
2,181,2091360
2,182,2049554
2,183,2001414
2,184,1966399
2,185,1943450
2,186,1987079
2,187,2368480
2,188,2067780
2,189,2019763
2,190,1991588
2,191,2004598
2,192,1941124
2,193,2013020
2,194,2015408
2,195,2382923
2,196,2149931
2,197,2328875
2,198,2396937
2,199,2401358
2,200,2212336
2,201,2242938
2,202,2116122
2,203,2306105
2,204,2419925
2,205,2129903
2,206,2012537
2,207,1956920
2,208,1976090
2,209,1912943
2,210,1942670
2,211,1993046
2,212,2010518
2,213,2237704
2,214,2392814
2,215,2100180
2,216,2414386
2,217,2113278
2,218,1951488
2,219,1935931
2,220,1944412
2,221,1989361
2,222,2077264
2,223,1932457
2,224,1965218
2,225,1972716
2,226,2141327
2,227,2056241
2,228,1960700
2,229,1913224
2,230,2246955
2,231,2063868
2,232,2352187
2,233,2007465
2,234,2010837
2,235,2285519
2,236,2419547
2,237,2386440
2,238,2425062
2,239,2139067
2,240,1984263
2,241,1978955
2,242,1915741
2,243,1886933
2,244,1992666
2,245,1943841
2,246,1942551
2,247,1934735
2,248,1971786
2,249,2225352
2,250,2033479
2,251,2187218
2,252,2376227
2,253,2123173
2,254,2116012
2,255,2140878
4,0,1939071
4,1,1824449
4,2,1913764
4,3,2232023
4,4,2014694
4,5,2167788
4,6,2013906
4,7,2034732
4,8,2132532
4,9,2293128
4,10,2304173
4,11,2347611
4,12,2113515
4,13,1944830
4,14,2023391
4,15,2188658
4,16,2045379
4,17,1897740
4,18,2476982
4,19,2070867
4,20,2246776
4,21,2286625
4,22,2031944
4,23,2264058
4,24,1928585
4,25,2038988
4,26,2173664
4,27,2118469
4,28,2281145
4,29,2094469
4,30,2364776
4,31,2104835
4,32,2066714
4,33,2328099
4,34,2044876
4,35,2290954
4,36,2029326
4,37,1969494
4,38,1938235
4,39,1871856
4,40,2111916
4,41,1928396
4,42,2013113
4,43,2123949
4,44,1998844
4,45,1962561
4,46,2229652
4,47,2112325
4,48,1999576
4,49,1936409
4,50,1840013
4,51,2231805
4,52,2362567
4,53,2337213
4,54,2024018
4,55,1915327
4,56,1952546
4,57,1952137
4,58,1960723
4,59,2280643
4,60,2008580
4,61,2066402
4,62,1933274
4,63,2279519
4,64,1940360
4,65,1948237
4,66,2000686
4,67,2174201
4,68,2007640
4,69,1986602
4,70,2260902
4,71,2347989
4,72,2328674
4,73,2032102
4,74,1992213
4,75,1894625
4,76,2102465
4,77,2085937
4,78,1994695
4,79,2058366
4,80,2261132
4,81,2409182
4,82,2355585
4,83,2323431
4,84,2535157
4,85,2010582
4,86,2241835
4,87,2010077
4,88,1936090
4,89,1985815
4,90,1959055
4,91,1878011
4,92,2227132
4,93,2015292
4,94,2039063
4,95,2151998
4,96,1992574
4,97,2028127
4,98,2005354
4,99,1967322
4,100,2249127
4,101,2303871
4,102,2062796
4,103,2049150
4,104,2325860
4,105,2058396
4,106,2279217
4,107,2040266
4,108,1990178
4,109,2183674
4,110,2214168
4,111,2251430
4,112,2232389
4,113,2324948
4,114,1988299
4,115,1806255
4,116,1834696
4,117,2380679
4,118,1965783
4,119,2237476
4,120,1947273
4,121,1943700
4,122,1976939
4,123,1937895
4,124,1904686
4,125,1923244
4,126,1929570
4,127,1919702
4,128,1871882
4,129,1869656
4,130,1911584
4,131,1946441
4,132,1904430
4,133,1893292
4,134,1859168
4,135,1922588
4,136,1913224
4,137,1949382
4,138,1880868
4,139,1866960
4,140,1926818
4,141,1884583
4,142,1966896
4,143,1943458
4,144,1959349
4,145,2011130
4,146,1915270
4,147,1848142
4,148,1878231
4,149,1857545
4,150,1963751
4,151,1865007
4,152,1818478
4,153,1870221
4,154,2035147
4,155,1927364
4,156,1946254
4,157,1897030
4,158,1908054
4,159,1844826
4,160,1882921
4,161,1804439
4,162,1900335
4,163,2199147
4,164,2276631
4,165,2337777
4,166,2352861
4,167,2296643
4,168,2208217
4,169,2239293
4,170,2383724
4,171,2303672
4,172,1990498
4,173,2052782
4,174,2293944
4,175,2341904
4,176,2423875
4,177,2072810
4,178,2269538
4,179,2140506
4,180,2312116
4,181,1994545
4,182,1896883
4,183,2237357
4,184,1936308
4,185,1929426
4,186,2137573
4,187,2220361
4,188,2005413
4,189,1934998
4,190,1915157
4,191,2213153
4,192,2062977
4,193,2264317
4,194,1990703
4,195,1873578
4,196,1896048
4,197,2001344
4,198,2088951
4,199,1922194
4,200,1928867
4,201,1956613
4,202,2322941
4,203,2032356
4,204,2206356
4,205,2419856
4,206,2103679
4,207,2293023
4,208,2277408
4,209,2279494
4,210,2075979
4,211,2199967
4,212,2126840
4,213,2057600
4,214,2204551
4,215,2356132
4,216,2073415
4,217,2039283
4,218,2025234
4,219,2300168
4,220,1979584
4,221,1920882
4,222,2267562
4,223,2026089
4,224,1917976
4,225,2202592
4,226,2035457
4,227,1939479
4,228,2238638
4,229,2298550
4,230,2245026
4,231,2036638
4,232,1912080
4,233,1946239
4,234,2123985
4,235,2023794
4,236,2223346
4,237,2031039
4,238,2217727
4,239,2059426
4,240,1963923
4,241,2202949
4,242,2013414
4,243,1911831
4,244,1933551
4,245,1910502
4,246,2251220
4,247,2333833
4,248,2027578
4,249,2106359
4,250,2011712
4,251,1966210
4,252,2233065
4,253,2012689
4,254,1943319
4,255,1948626
5,0,7286408
5,1,7477716
5,2,7779926
5,3,7635314
5,4,7463268
5,5,7640492
5,6,7479099
5,7,7628841
5,8,7706868
5,9,7179284
5,10,7456235
5,11,7797225
5,12,7214569
5,13,6988568
5,14,6986137
5,15,7314686
6,0,1959236
6,1,1970204
6,2,2314663
6,3,2072613
6,4,2216703
6,5,2056290
6,6,2085189
6,7,2066885
6,8,1949907
6,9,2018314
6,10,2415290
6,11,2061852
6,12,2292888
6,13,2137988
6,14,2299733
6,15,2102776
6,16,2220472
6,17,2391523
6,18,2088824
6,19,2271959
6,20,2240028
6,21,1950130
6,22,2264780
6,23,2347963
6,24,2358224
6,25,2414159
6,26,2058032
6,27,2025565
6,28,1941099
6,29,2272715
6,30,2365142
6,31,2189740
6,32,2121014
6,33,2312329
6,34,2409360
6,35,2365351
6,36,2098235
6,37,2300971
6,38,2429297
6,39,2407767
6,40,2079091
6,41,2358766
6,42,2242504
6,43,2053565
6,44,2003275
6,45,2073520
6,46,2013835
6,47,2062753
6,48,2214513
6,49,2172669
6,50,2043390
6,51,2066771
6,52,2123973
6,53,2026360
6,54,1987462
6,55,2270765
6,56,2426223
6,57,2371407
6,58,2089120
6,59,2062814
6,60,2215969
6,61,2021809
6,62,2497891
6,63,2193751
6,64,2099279
6,65,1917284
6,66,1955537
6,67,2297055
6,68,2371545
6,69,2112965
6,70,1906426
6,71,1965794
6,72,2160651
6,73,2377460
6,74,2039073
6,75,2197906
6,76,2362684
6,77,2087346
6,78,1964516
6,79,2117469
6,80,2059945
6,81,2016580
6,82,2244568
6,83,2405951
6,84,2415519
6,85,2434558
6,86,2240252
6,87,2144141
6,88,2250609
6,89,2193439
6,90,2124599
6,91,2301077
6,92,2221814
6,93,2418545
6,94,2063294
6,95,2406540
6,96,2142680
6,97,2273223
6,98,2050591
6,99,1956774
6,100,2012743
6,101,1992898
6,102,1968640
6,103,2252228
6,104,2045940
6,105,1895963
6,106,2359628
6,107,2055117
6,108,2247447
6,109,2172570
6,110,2085654
6,111,2026890
6,112,2077707
6,113,2160542
6,114,1984907
6,115,1944717
6,116,2244732
6,117,2007743
6,118,1954823
6,119,2296952
6,120,2406680
6,121,2371717
6,122,2122803
6,123,1950769
6,124,1883559
6,125,1871673
6,126,1828153
6,127,1859668
6,128,1888692
6,129,1827312
6,130,1893578
6,131,1932419
6,132,1935531
6,133,1979455
6,134,1922936
6,135,1873288
6,136,1814188
6,137,1873353
6,138,1814144
6,139,1845546
6,140,2120617
6,141,1871744
6,142,1876935
6,143,1882339
6,144,1833147
6,145,1838848
6,146,1850385
6,147,1891749
6,148,1876294
6,149,1856330
6,150,1904285
6,151,2010391
6,152,2298325
6,153,2018086
6,154,1981104
6,155,1975695
6,156,1940379
6,157,1948091
6,158,1907651
6,159,1950479
6,160,1886280
6,161,1874777
6,162,1875798
6,163,2137131
6,164,1854530
6,165,1956630
6,166,1953906
6,167,2002677
6,168,1953945
6,169,1951157
6,170,1908132
6,171,1951026
6,172,1945285
6,173,1985043
6,174,1960090
6,175,2151586
6,176,1984973
6,177,1957782
6,178,1910470
6,179,1933469
6,180,1912353
6,181,1918925
6,182,2003629
6,183,1943784
6,184,1986284
6,185,1888977
6,186,1899638
6,187,2111197
6,188,1963804
6,189,1936802
6,190,1954639
6,191,1932826
6,192,1881333
6,193,1991713
6,194,1951230
6,195,1999014
6,196,1990527
6,197,2004991
6,198,1966660
6,199,1877595
6,200,2069764
6,201,1976295
6,202,2018910
6,203,2185586
6,204,2358478
6,205,2403132
6,206,2097225
6,207,2060953
6,208,1989487
6,209,1994946
6,210,2369372
6,211,2025693
6,212,1979062
6,213,2022110
6,214,2003655
6,215,2250243
6,216,2365187
6,217,2166577
6,218,2117710
6,219,2352581
6,220,2430110
6,221,2350487
6,222,2354510
6,223,2132569
6,224,2311587
6,225,2126934
6,226,1993101
6,227,2310752
6,228,2154261
6,229,2079394
6,230,2342343
6,231,2478094
6,232,2553077
6,233,2144110
6,234,2029180
6,235,2037614
6,236,1968089
6,237,2248984
6,238,2067240
6,239,1989646
6,240,2000965
6,241,2212139
6,242,2617758
6,243,2081863
6,244,2208617
6,245,2128155
6,246,2359296
6,247,2428042
6,248,2398184
6,249,2494698
6,250,2130997
6,251,2012746
6,252,2322355
6,253,2433431
6,254,2070702
6,255,1949928
7,0,153188
7,1,63953
7,2,61329
7,3,59460
7,4,59772
7,5,62191
7,6,59412
7,7,59934
7,8,59500
7,9,59739
7,10,59486
7,11,60345
7,12,59774
7,13,59921
7,14,57979
7,15,58217
7,16,59677
7,17,58408
7,18,57778
7,19,57346
7,20,57977
7,21,57344
7,22,57462
7,23,58242
7,24,57092
7,25,58714
7,26,57896
7,27,57960
7,28,58135
7,29,58095
7,30,61809
7,31,57763
7,32,57897
7,33,58907
7,34,58487
7,35,57517
7,36,57624
7,37,58189
7,38,58277
7,39,58764
7,40,58515
7,41,57906
7,42,58935
7,43,59315
7,44,59975
7,45,59294
7,46,59567
7,47,59043
7,48,60276
7,49,59084
7,50,59138
7,51,57441
7,52,57154
7,53,57692
7,54,57711
7,55,56970
7,56,57767
7,57,57388
7,58,58352
7,59,57954
7,60,57542
7,61,61811
7,62,57628
7,63,57922
7,64,57383
7,65,58459
7,66,310188
7,67,66263
7,68,58618
7,69,59912
7,70,58615
7,71,58068
7,72,58594
7,73,59128
7,74,58337
7,75,58225
7,76,58090
7,77,58261
7,78,57139
7,79,64115
7,80,57810
7,81,57747
7,82,58349
7,83,57591
7,84,58336
7,85,58182
7,86,58219
7,87,57841
7,88,57969
7,89,57277
7,90,57522
7,91,58589
7,92,66504
7,93,59981
7,94,58650
7,95,61587
7,96,59068
7,97,58762
7,98,59260
7,99,59113
7,100,59481
7,101,58577
7,102,58721
7,103,58594
7,104,58783
7,105,59559
7,106,59148
7,107,58780
7,108,59197
7,109,58487
7,110,58558
7,111,57820
7,112,58244
7,113,59160
7,114,58408
7,115,58426
7,116,58502
7,117,58433
7,118,58441
7,119,57906
7,120,58178
7,121,57392
7,122,57866
7,123,62746
7,124,57139
7,125,57886
7,126,58473
7,127,58205
7,128,57952
7,129,58555
7,130,59250
7,131,57328
7,132,57343
7,133,58842
7,134,56694
7,135,57370
7,136,57506
7,137,58073
7,138,56584
7,139,57544
7,140,57385
7,141,57437
7,142,57030
7,143,57662
7,144,56654
7,145,58309
7,146,57184
7,147,57631
7,148,56752
7,149,57548
7,150,57496
7,151,57135
7,152,57313
7,153,57713
7,154,61093
7,155,57290
7,156,57962
7,157,57805
7,158,57438
7,159,57631
7,160,57331
7,161,57118
7,162,56882
7,163,58312
7,164,58237
7,165,57416
7,166,57342
7,167,57955
7,168,57218
7,169,57216
7,170,57074
7,171,57105
7,172,59035
7,173,57410
7,174,57550
7,175,57368
7,176,57275
7,177,57542
7,178,57454
7,179,58675
7,180,72244
7,181,61952
7,182,58140
7,183,57246
7,184,58089
7,185,62104
7,186,58119
7,187,58871
7,188,58243
7,189,57888
7,190,58373
7,191,58438
7,192,58638
7,193,58163
7,194,58643
7,195,58498
7,196,58481
7,197,59299
7,198,59837
7,199,58992
7,200,58733
7,201,58901
7,202,58863
7,203,59309
7,204,59471
7,205,59428
7,206,60598
7,207,60175
7,208,60725
7,209,60242
7,210,60403
7,211,60701
7,212,59810
7,213,64064
7,214,62174
7,215,59565
7,216,60936
7,217,57890
7,218,57649
7,219,57143
7,220,57548
7,221,57782
7,222,57510
7,223,58350
7,224,58470
7,225,57547
7,226,58246
7,227,58546
7,228,59385
7,229,59815
7,230,59538
7,231,57929
7,232,57721
7,233,57770
7,234,58585
7,235,58052
7,236,58277
7,237,57923
7,238,57926
7,239,57962
7,240,57771
7,241,59187
7,242,58104
7,243,58679
7,244,58045
7,245,57713
7,246,57488
7,247,62445
7,248,57832
7,249,57750
7,250,57260
7,251,57787
7,252,57572
7,253,57455
7,254,57572
7,255,57730
8,0,3702481
8,1,3592411
8,2,3632758
8,3,3628530
8,4,3593084
8,5,3626145
8,6,3634835
8,7,3626241
8,8,3689170
8,9,3632676
8,10,3591385
8,11,3679161
8,12,3637471
8,13,3567271
8,14,3627368
8,15,3634896
8,16,3586974
8,17,3628382
8,18,3632676
8,19,3637459
8,20,3659358
8,21,3628401
8,22,3593223
8,23,3640310
8,24,4056485
8,25,4320209
8,26,4724087
8,27,4411868
8,28,4588081
8,29,4287867
8,30,4708610
8,31,4721364
8,32,4127747
8,33,3940011
8,34,4665273
8,35,4423024
8,36,3962087
8,37,3990112
8,38,4340177
8,39,4598372
8,40,4107534
8,41,4158483
8,42,4475464
8,43,4461003
8,44,4308441
8,45,3995909
8,46,4104420
8,47,4318855
8,48,3852712
8,49,3953939
8,50,4394706
8,51,4318975
8,52,4218156
8,53,4678549
8,54,4435251
8,55,4150962
8,56,4289556
8,57,3893668
8,58,4581538
8,59,4187870
8,60,4387869
8,61,4334420
8,62,4128384
8,63,4424246
8,64,4186496
8,65,3981491
8,66,3967391
8,67,3886913
8,68,3954923
8,69,4224847
8,70,4447049
8,71,4333268
8,72,4309236
8,73,4106031
8,74,4250759
8,75,4421737
8,76,4314961
8,77,4700341
8,78,4374479
8,79,4093621
8,80,4219422
8,81,4445314
8,82,4320875
8,83,4280186
8,84,4247253
8,85,4324295
8,86,4743771
8,87,4236566
8,88,4045551
8,89,4272679
8,90,4263477
8,91,4384589
8,92,4065470
8,93,4357101
8,94,4452690
8,95,4153215
8,96,4353088
8,97,3823935
8,98,4370210
8,99,4622556
8,100,4126007
8,101,4449137
8,102,4555877
8,103,4168679
8,104,4268136
8,105,4007977
8,106,4296815
8,107,3816840
8,108,4641905
8,109,4053776
8,110,4638155
8,111,4523767
8,112,4420453
8,113,4385936
8,114,4263595
8,115,4756903
8,116,4279618
8,117,4581714
8,118,4701043
8,119,4346707
8,120,4501047
8,121,4589786
8,122,4444688
8,123,3925585
8,124,3979210
8,125,3826221
8,126,3907870
8,127,3823242
8,128,4357145
8,129,3888976
8,130,4072891
8,131,4705964
8,132,4458964
8,133,4480305
8,134,4523938
8,135,4395455
8,136,4744953
8,137,4440100
8,138,3871548
8,139,4315951
8,140,4183910
8,141,4308896
8,142,4442056
8,143,3776654
8,144,4461818
8,145,4691270
8,146,4471452
8,147,3974893
8,148,4239819
8,149,4042265
8,150,4182532
8,151,4125276
8,152,4644152
8,153,4070965
8,154,4329483
8,155,4064832
8,156,4331988
8,157,4436510
8,158,4661666
8,159,4101071
8,160,4375647
8,161,4531537
8,162,4408578
8,163,4193386
8,164,4449670
8,165,4559042
8,166,4418397
8,167,4420716
8,168,4000879
8,169,4353599
8,170,3949981
8,171,4170122
8,172,4057448
8,173,4078724
8,174,4310628
8,175,3975652
8,176,4069528
8,177,4037300
8,178,4402055
8,179,4615727
8,180,4627996
8,181,4228341
8,182,4309476
8,183,4091802
8,184,4613547
8,185,4055782
8,186,8147824
8,187,4295507
8,188,4552168
8,189,3991338
8,190,4537997
8,191,4659019
8,192,4478059
8,193,4665982
8,194,4079504
8,195,4388795
8,196,4062951
8,197,4045298
8,198,4255700
8,199,4342348
8,200,4641669
8,201,4265864
8,202,3974215
8,203,4321951
8,204,4014725
8,205,4334054
8,206,4369747
8,207,3880341
8,208,4522851
8,209,4383051
8,210,3843190
8,211,4167877
8,212,4190874
8,213,4468740
8,214,4716483
8,215,4073678
8,216,4177336
8,217,4178747
8,218,4282938
8,219,4595221
8,220,4701473
8,221,4418569
8,222,4126553
8,223,4461550
8,224,4245539
8,225,4690340
8,226,4506706
