sample,op,latency_ns
1,45,1883837
1,46,2004764
1,47,1988830
1,48,2231844
1,49,2298559
1,50,2036016
1,51,1942785
1,52,2019945
1,53,2026797
1,54,1976608
1,55,2073956
1,56,1945806
1,57,1963401
1,58,2195562
1,59,2127290
1,60,2289046
1,61,2046093
1,62,2013115
1,63,1973708
1,64,1950936
1,65,2065646
1,66,1926040
1,67,1929372
1,68,1904588
1,69,1874837
1,70,1931424
1,71,1898502
1,72,1815133
1,73,1866076
1,74,1878645
1,75,1871237
1,76,1824319
1,77,2186432
1,78,1923728
1,79,1879391
1,80,1871350
1,81,1944732
1,82,1955451
1,83,1912082
1,84,1875901
1,85,1909226
1,86,1881927
1,87,1937751
1,88,1926712
1,89,1990637
1,90,1902941
1,91,1899070
1,92,1912679
1,93,1924845
1,94,1983381
1,95,1953359
1,96,1926925
1,97,1932964
1,98,1885876
1,99,1863612
1,100,2002431
1,101,1937130
1,102,1939725
1,103,1881776
1,104,1893850
1,105,1901491
1,106,1873068
1,107,1871941
1,108,1871476
1,109,1828201
1,110,1871372
1,111,1816031
1,112,1896703
1,113,2033813
1,114,1886590
1,115,1878321
1,116,1888884
1,117,1921139
1,118,1903636
1,119,1834013
1,120,1945647
1,121,1930073
1,122,1932034
1,123,1905166
1,124,1921715
1,125,2006651
1,126,1917731
1,127,1904079
1,128,1929932
1,129,1949517
1,130,1869701
1,131,1886625
1,132,1909081
1,133,1916075
1,134,1969265
1,135,1878907
1,136,1892049
1,137,1971440
1,138,1923294
1,139,1892555
1,140,1871459
1,141,1932259
1,142,1889821
1,143,1926055
1,144,1901354
1,145,1973847
1,146,1934268
1,147,1928092
1,148,2149187
1,149,1926409
1,150,1898084
1,151,1843367
1,152,1966785
1,153,1900556
1,154,1908038
1,155,1921022
1,156,1889820
1,157,1887225
1,158,1898462
1,159,1952186
1,160,2125413
1,161,1900903
1,162,1910951
1,163,1924852
1,164,1869509
1,165,1901750
1,166,1905027
1,167,1965417
1,168,1907736
1,169,1903159
1,170,1929344
1,171,1922068
1,172,2131265
1,173,1994083
1,174,1979122
1,175,1896929
1,176,1945863
1,177,1965029
1,178,1911860
1,179,1914813
1,180,1920095
1,181,1910677
1,182,1869058
1,183,1896118
1,184,2110243
1,185,1896227
1,186,1904314
1,187,1859148
1,188,1932530
1,189,1884925
1,190,1911594
1,191,1984278
1,192,1970414
1,193,1890021
1,194,1874874
1,195,1843685
1,196,2187491
1,197,2202488
1,198,1943146
1,199,1958269
1,200,1960540
1,201,2249782
1,202,2193158
1,203,2067444
1,204,2194388
1,205,2261642
1,206,2134975
1,207,2264636
1,208,2041097
1,209,2328794
1,210,2097921
1,211,2354449
1,212,2064592
1,213,1951961
1,214,1921122
1,215,2238566
1,216,2212788
1,217,2045731
1,218,2193790
1,219,2133732
1,220,2342203
1,221,1888787
1,222,1948664
1,223,1926264
1,224,1998301
1,225,1978277
1,226,2194600
1,227,2058900
1,228,2196698
1,229,2588089
1,230,2008874
1,231,1961071
1,232,2213641
1,233,2285988
1,234,2079411
1,235,2024928
1,236,2176525
1,237,2086616
1,238,1992447
1,239,1931245
1,240,1921845
1,241,1950447
1,242,2181230
1,243,2040124
1,244,2193299
1,245,1970477
1,246,2055123
1,247,2076663
1,248,2329747
1,249,2041483
1,250,1891587
1,251,2246968
1,252,2345125
1,253,2040706
1,254,1920668
1,255,2178969
2,0,5328
2,1,1436
2,2,2453
2,3,1427
2,4,1791
2,5,1552
2,6,1868
2,7,1541
2,8,1234
2,9,2676
2,10,1676
2,11,1228
2,12,1538
2,13,1297
2,14,1939
2,15,1198
2,16,1655
2,17,1052
2,18,1170
2,19,1637
2,20,1249
2,21,2031
2,22,1227
2,23,1762
2,24,1163
2,25,1156
2,26,1808
2,27,1345
2,28,1404
2,29,1324
2,30,2222
2,31,1319
2,32,1467
2,33,1227
2,34,1304
2,35,1560
2,36,1598
2,37,1442
2,38,1642
2,39,1296
2,40,1898
2,41,1213
2,42,1593
2,43,1664
2,44,1574
2,45,1947
2,46,1252
2,47,1353
2,48,1956
2,49,1478
2,50,1915
2,51,1504
2,52,1179
2,53,1492
2,54,2054
2,55,1424
2,56,1474
2,57,1542
2,58,1584
2,59,2060
2,60,1839
2,61,1346
2,62,1830
2,63,1773
2,64,1340
2,65,1619
2,66,1385
2,67,2068
2,68,1358
2,69,1340
2,70,1265
2,71,1537
2,72,1371
2,73,1470
2,74,1777
2,75,1675
2,76,2201
2,77,1409
2,78,1368
2,79,1752
2,80,1161
2,81,1457
2,82,1495
2,83,1286
2,84,2352
2,85,1216
2,86,1565
2,87,1630
2,88,1247
2,89,1190
2,90,1398
2,91,1169
2,92,1663
2,93,1360
2,94,1204
2,95,1264
2,96,1550
2,97,927
2,98,1216
2,99,1462
2,100,1396
2,101,1789
2,102,1435
2,103,1639
2,104,1260
2,105,1227
2,106,1081
2,107,1370
2,108,1131
2,109,1492
2,110,1461
2,111,1372
2,112,1448
2,113,1229
2,114,1334
2,115,1537
2,116,1470
2,117,1403
2,118,1141
2,119,1807
2,120,1162
2,121,1183
2,122,1767
2,123,1529
2,124,1159
2,125,1460
2,126,1714
2,127,1459
2,128,1566
2,129,1426
2,130,1075
2,131,1198
2,132,1448
2,133,1166
2,134,1504
2,135,1310
2,136,2079
2,137,1712
2,138,1196
2,139,1669
2,140,1149
2,141,1171
2,142,1047
2,143,1514
2,144,1051
2,145,1705
2,146,1131
2,147,1704
2,148,1170
2,149,1160
2,150,1727
2,151,1679
2,152,1381
2,153,1791
2,154,1274
2,155,1995
2,156,1222
2,157,1969
2,158,1358
2,159,1190
2,160,1471
2,161,1421
2,162,1291
2,163,1632
2,164,2022
2,165,1257
2,166,1460
2,167,1783
2,168,1432
2,169,1809
2,170,1960
2,171,1214
2,172,1505
2,173,1194
2,174,2117
2,175,1192
2,176,1502
2,177,1713
2,178,1874
2,179,1318
2,180,1178
2,181,1327
2,182,1249
2,183,1482
2,184,1448
2,185,2032
2,186,1351
2,187,1237
2,188,1362
2,189,1327
2,190,1723
2,191,1830
2,192,1748
2,193,1707
2,194,1514
2,195,1681
2,196,1784
2,197,1384
2,198,1541
2,199,2011
2,200,1181
2,201,1054
2,202,1745
2,203,1950
2,204,1100
2,205,1867
2,206,1828
2,207,1307
2,208,1410
2,209,1753
2,210,1815
2,211,1171
2,212,1443
2,213,1742
2,214,1285
2,215,1733
2,216,1339
2,217,1249
2,218,1995
2,219,1120
2,220,1264
2,221,1396
2,222,2000
2,223,1437
2,224,1469
2,225,1295
2,226,1782
2,227,1707
2,228,1218
2,229,1570
2,230,1319
2,231,1543
2,232,1108
2,233,1652
2,234,1404
2,235,1438
2,236,1154
2,237,1559
2,238,1355
2,239,1518
2,240,1569
2,241,1341
2,242,1167
2,243,1613
2,244,1061
2,245,1480
2,246,1167
2,247,1267
2,248,1831
2,249,1244
2,250,1311
2,251,1738
2,252,1220
2,253,1039
2,254,1341
2,255,1393
3,0,7023019
3,1,7189350
3,2,7572889
3,3,7212960
3,4,7034188
3,5,7517553
3,6,7614566
3,7,7235043
3,8,7315544
3,9,7075696
3,10,7298985
3,11,7248633
3,12,7562333
3,13,6908161
3,14,7503165
3,15,7060781
3,16,7234197
3,17,7216767
3,18,7146358
3,19,6776429
3,20,6747779
3,21,6648443
3,22,6530633
3,23,6675030
3,24,6649789
3,25,7106177
3,26,6543985
3,27,6827394
3,28,7121802
3,29,6717827
3,30,6608693
3,31,6601275
3,32,6772174
3,33,7062735
3,34,7207954
3,35,7430749
3,36,7191848
3,37,7103461
3,38,7446522
3,39,7269802
3,40,7399011
3,41,7499046
3,42,7188943
3,43,7432056
3,44,7558084
3,45,7006584
3,46,7401195
3,47,7289080
3,48,7251251
3,49,7186115
3,50,7502779
3,51,7087606
3,52,7277124
3,53,7293852
3,54,7260939
3,55,7376692
3,56,7083295
3,57,7222636
3,58,7228666
3,59,6958330
3,60,7505196
3,61,7486045
3,62,7658700
3,63,7397548
5,0,6629324
5,1,6785200
5,2,6469503
5,3,6518041
5,4,12555373
5,5,6709609
5,6,6498920
5,7,6445070
5,8,6597211
5,9,6623822
5,10,6590469
5,11,6656728
5,12,6355605
5,13,6546508
5,14,6397494
5,15,6488715
5,16,6541039
5,17,6566601
5,18,6591749
5,19,6509976
5,20,6866972
5,21,6551345
5,22,6499905
5,23,6559195
5,24,6445346
5,25,6518063
5,26,4682991
5,27,12624049
5,28,6504515
5,29,6528222
5,30,6414844
5,31,6496939
5,32,6526373
5,33,6790541
5,34,6446456
5,35,6450553
5,36,6237627
5,37,6735179
5,38,6643792
5,39,6443660
5,40,6719531
5,41,6554768
5,42,6457674
5,43,6485634
5,44,6614234
5,45,6644608
5,46,6612254
5,47,6763040
5,48,6387455
5,49,6737632
5,50,6641997
5,51,6443358
5,52,6578341
5,53,6583623
5,54,6565376
5,55,6443044
5,56,6548894
5,57,6581011
5,58,6632067
5,59,6422523
5,60,6511484
5,61,6514532
5,62,6580059
5,63,6490982
5,64,6823987
5,65,7253139
5,66,6972722
5,67,6649884
5,68,7192765
5,69,6956599
5,70,6945110
5,71,7010764
5,72,7116178
5,73,7166582
5,74,7130512
5,75,6784873
5,76,6988603
5,77,6690136
5,78,6679605
5,79,6607365
5,80,6717241
5,81,6951876
5,82,6781700
5,83,6727298
5,84,6840386
5,85,6699667
5,86,6682285
5,87,6586537
5,88,6562444
5,89,6701391
5,90,6699118
5,91,6563615
5,92,6579552
5,93,6592165
5,94,6733853
5,95,6801045
5,96,6894352
5,97,7073820
5,98,6743670
5,99,6923862
5,100,6600079
5,101,6709332
5,102,6618760
5,103,6617204
5,104,6561955
5,105,6484535
5,106,6569192
5,107,6741543
5,108,6975388
5,109,7097849
5,110,7140416
5,111,7135957
5,112,7411546
5,113,7368029
5,114,6789253
5,115,6601460
5,116,6719360
5,117,6710673
5,118,6819981
5,119,6881712
5,120,6823517
5,121,7168204
5,122,7217821
5,123,7257046
5,124,6925283
5,125,6604367
5,126,6561608
5,127,6574227
5,128,6581356
5,129,6633572
5,130,6693820
5,131,6647776
5,132,7081887
5,133,7345825
5,134,7006535
5,135,7713314
5,136,7471573
5,137,7235623
5,138,7452504
5,139,7198851
5,140,7262405
5,141,6794336
5,142,7426150
5,143,6994817
5,144,6773259
5,145,7107425
5,146,6650079
5,147,6643084
5,148,6641083
5,149,6752090
5,150,6841643
5,151,6787924
5,152,6748629
5,153,6594117
5,154,6592745
5,155,6637374
5,156,6610139
5,157,6588074
5,158,6677518
5,159,6636087
5,160,6613917
5,161,6852385
5,162,6912091
5,163,7339878
5,164,7113160
5,165,7052276
5,166,6838295
5,167,6651509
5,168,6586834
5,169,6573279
5,170,6657099
5,171,6556050
5,172,6725625
5,173,6618003
5,174,6617818
5,175,6669025
5,176,6730196
5,177,7457246
5,178,7087562
5,179,6847187
5,180,6644737
5,181,7300979
5,182,7249206
5,183,7045426
5,184,7182577
5,185,7342663
5,186,7329122
5,187,7217147
5,188,7255188
5,189,7281628
5,190,7275495
5,191,7088476
5,192,7037277
5,193,7119923
5,194,7048425
5,195,7568299
5,196,7518469
5,197,7034209
5,198,7409112
5,199,6877298
5,200,6739836
5,201,6745295
5,202,6772155
5,203,6786657
5,204,7219216
5,205,7311013
5,206,7298842
5,207,6927568
5,208,7322399
5,209,7080524
5,210,6936657
5,211,7254751
5,212,7449539
5,213,7171885
5,214,7175296
5,215,7310071
5,216,7262160
5,217,7260450
5,218,7137982
5,219,7118463
5,220,6948233
5,221,7280585
5,222,7123329
5,223,7567207
5,224,7355693
5,225,7139029
5,226,7402915
5,227,7136794
5,228,7324383
5,229,7143924
5,230,7007965
5,231,6807319
5,232,7029281
5,233,7138287
5,234,7217546
5,235,7047446
5,236,7074508
5,237,6946255
5,238,7356015
5,239,7004220
5,240,7032372
5,241,7599224
5,242,7219624
5,243,6897292
5,244,6816805
5,245,7481176
5,246,7136532
5,247,7027498
5,248,7315349
5,249,7122421
5,250,6913424
5,251,7239296
5,252,7259021
5,253,7080128
5,254,7374093
5,255,7244152
6,0,39670
6,1,8292
6,2,3418
6,3,3115
6,4,3076
6,5,3037
6,6,2723
6,7,2754
6,8,2794
6,9,2857
6,10,2578
6,11,2800
6,12,3056
6,13,3549
6,14,2815
6,15,2901
6,16,3011
6,17,2712
6,18,2763
6,19,2579
6,20,2877
6,21,2715
6,22,2983
6,23,2575
6,24,3106
6,25,3892
6,26,3366
6,27,2601
6,28,2950
6,29,7823
6,30,9109
6,31,5339
6,32,3592
6,33,4061
6,34,3755
6,35,3615
6,36,5119
6,37,3694
6,38,4249
6,39,16961
6,40,4265
6,41,2806
6,42,2680
6,43,5217
6,44,3089
6,45,3696
6,46,6010
6,47,3243
6,48,4350
6,49,3611
6,50,5184
6,51,3755
6,52,3450
6,53,3258
6,54,4213
6,55,3030
6,56,2634
6,57,2646
6,58,5091
6,59,3803
6,60,3246
6,61,6569
6,62,4775
6,63,3550
6,64,6256
6,65,3862
6,66,3831
6,67,3129
6,68,3986
6,69,2854
6,70,3183
6,71,5418
6,72,2749
6,73,3892
6,74,5898
6,75,3428
6,76,3900
6,77,2774
6,78,3878
6,79,3697
6,80,3588
6,81,4783
6,82,3177
6,83,3343
6,84,4621
6,85,2670
6,86,3950
6,87,4951
6,88,2870
6,89,3851
6,90,2717
6,91,4006
6,92,7008
6,93,4777
6,94,3118
6,95,3149
6,96,4199
6,97,3286
6,98,3146
6,99,33440
6,100,3532
6,101,3693
6,102,2823
6,103,4693
6,104,2788
6,105,3518
6,106,2870
6,107,2888
6,108,3050
6,109,3013
6,110,3099
6,111,3255
6,112,3448
6,113,2706
6,114,3888
6,115,2986
6,116,3921
6,117,2674
6,118,3236
6,119,3496
6,120,3471
6,121,2913
6,122,3074
6,123,6518
6,124,2772
6,125,3062
6,126,2838
6,127,3481
6,128,4056
6,129,3162
6,130,2933
6,131,3500
6,132,3249
6,133,3467
6,134,2930
6,135,3597
6,136,2853
6,137,3384
6,138,3289
6,139,3282
6,140,2750
6,141,3021
6,142,2625
6,143,4018
6,144,5366
6,145,2821
6,146,3886
6,147,11908
6,148,3121
6,149,3295
6,150,5180
6,151,2959
6,152,4033
6,153,2679
6,154,6416
6,155,5086
6,156,3132
6,157,4080
6,158,3835
6,159,7236
6,160,4594
6,161,3621
6,162,3738
6,163,4210
6,164,3645
6,165,3314
6,166,4139
6,167,2705
6,168,4172
6,169,3460
6,170,3447
6,171,3519
6,172,3752
6,173,2683
6,174,4536
6,175,3029
6,176,3644
6,177,4410
6,178,2761
6,179,4091
6,180,2935
6,181,3365
6,182,4729
6,183,2909
6,184,3157
6,185,7430
6,186,3134
6,187,3946
6,188,3041
6,189,3609
6,190,4620
6,191,3707
6,192,4103
6,193,4032
6,194,3562
6,195,3422
6,196,3024
6,197,3967
6,198,3047
6,199,3165
6,200,4282
6,201,3083
6,202,3777
6,203,3910
6,204,3468
6,205,3453
6,206,3641
6,207,3223
6,208,4273
6,209,3280
6,210,3802
6,211,5998
6,212,4929
6,213,5399
6,214,4397
6,215,3079
6,216,6340
6,217,4141
6,218,3034
6,219,6604
6,220,3460
6,221,4438
6,222,3338
6,223,4165
6,224,3404
6,225,3990
6,226,3799
6,227,3640
6,228,5315
6,229,3052
6,230,4249
6,231,3536
6,232,3266
6,233,4456
6,234,2798
6,235,3888
6,236,4131
6,237,3274
6,238,2926
6,239,4314
6,240,2951
6,241,4148
6,242,3629
6,243,3364
6,244,5124
6,245,3266
6,246,3926
6,247,6292
6,248,4181
6,249,3040
6,250,3367
6,251,4406
6,252,3373
6,253,4761
6,254,2868
6,255,3491
8,0,1928166
8,1,1795716
8,2,1814805
8,3,1945832
8,4,1827516
8,5,1787589
8,6,1789564
8,7,1825023
8,8,1841261
8,9,1797951
8,10,1800370
8,11,1816213
8,12,1840797
8,13,1791975
8,14,1833128
8,15,1783986
8,16,1787613
8,17,1871741
8,18,1785728
8,19,1834125
8,20,1832249
8,21,1791195
8,22,1829285
8,23,1849025
8,24,1781065
8,25,1804444
8,26,1817168
8,27,1776129
8,28,1770619
8,29,1789748
8,30,1842895
8,31,1818971
8,32,1788340
8,33,1798974
8,34,1820381
8,35,1782122
8,36,1808880
8,37,1817955
8,38,1826928
8,39,1785733
8,40,1827153
8,41,1779658
8,42,1789933
8,43,1860798
8,44,1783586
8,45,1829850
8,46,1779791
8,47,1783397
8,48,1832141
8,49,1831748
8,50,1783723
8,51,2214851
8,52,2084794
8,53,1979013
8,54,1952535
8,55,2088522
8,56,2241630
8,57,2200876
8,58,2418934
8,59,2148980
8,60,1963726
8,61,2191027
8,62,2260693
8,63,2155026
8,64,2394768
8,65,2426456
8,66,2409582
8,67,2074431
8,68,2257093
8,69,2113246
8,70,1957796
8,71,1943617
8,72,1968667
8,73,1889266
8,74,2209815
8,75,2123005
8,76,2511030
8,77,2131357
8,78,1955429
8,79,2265875
8,80,2076014
8,81,1959972
8,82,2056764
8,83,2069923
8,84,2242032
8,85,2102771
8,86,1955828
8,87,1943619
8,88,1918482
8,89,1942147
8,90,1927563
8,91,1878011
8,92,1932745
8,93,1917916
8,94,1939838
8,95,1951122
8,96,1952465
8,97,1898781
8,98,1910132
8,99,1844791
8,100,2226765
8,101,6132150
8,102,2069313
8,103,1984316
8,104,1962500
8,105,1896578
8,106,2180185
8,107,2353277
8,108,2337991
8,109,2104995
8,110,2275174
8,111,2390904
8,112,2371917
8,113,2063517
8,114,1952809
8,115,2006084
8,116,2299276
8,117,2041584
8,118,2237105
8,119,2079041
8,120,1973399
8,121,2018733
8,122,2011229
8,123,2054724
8,124,2338132
8,125,2117758
8,126,2287491
8,127,2018276
8,128,2173467
8,129,2123775
8,130,2139315
8,131,2004945
8,132,1912756
8,133,1944650
8,134,2346958
8,135,2117873
8,136,2049268
8,137,2268523
8,138,2151161
8,139,1990131
8,140,2210356
8,141,1979083
8,142,1941722
8,143,2216392
8,144,2349816
8,145,2335667
8,146,2101260
8,147,1926718
8,148,2271887
8,149,2402609
8,150,2179561
8,151,2186140
8,152,2169333
8,153,2304928
8,154,2133883
8,155,2015781
8,156,1888160
8,157,1930573
8,158,1924197
8,159,1947274
8,160,2143897
8,161,2058927
8,162,2110832
8,163,2182356
8,164,2192559
8,165,2127639
8,166,2228161
8,167,2067690
8,168,1992841
8,169,1933087
8,170,1874075
8,171,1974359
8,172,1908663
8,173,1965845
8,174,1928716
8,175,1970466
8,176,2172017
8,177,2097175
8,178,1966584
8,179,1954448
8,180,2211016
8,181,2012371
8,182,1944341
8,183,2053100
8,184,1863460
8,185,2048955
8,186,1960847
8,187,2113684
8,188,1973865
8,189,1920226
8,190,1958822
8,191,1914986
8,192,2230361
8,193,2308635
8,194,2165846
8,195,2173900
8,196,2070701
8,197,2222938
8,198,2590398
8,199,2074866
8,200,1985751
8,201,1950468
8,202,1992153
8,203,2091407
8,204,2391185
8,205,2391573
8,206,2434977
8,207,2411961
8,208,2393367
8,209,2157971
8,210,2151905
8,211,2384275
8,212,2059550
8,213,1931094
8,214,2226506
8,215,2140872
8,216,2262968
8,217,2121218
8,218,2333670
8,219,2548328
8,220,2205012
8,221,2125214
8,222,2198795
8,223,2194912
8,224,2112687
8,225,1900048
8,226,2248383
8,227,2135647
8,228,2321714
8,229,2145774
8,230,2274455
8,231,2279266
8,232,2195022
8,233,2032578
8,234,1945873
8,235,1978571
8,236,1962543
8,237,2101974
8,238,1917182
8,239,1929387
8,240,1873873
8,241,1906693
8,242,2022889
8,243,1949696
8,244,1947603
8,245,1922381
8,246,1952694
8,247,1937133
8,248,1926361
8,249,1976835
8,250,1949908
8,251,1883729
8,252,1894527
8,253,1933237
8,254,1992502
8,255,1972325
9,0,11678
9,1,4316
9,2,2298
9,3,2286
9,4,2200
9,5,2593
9,6,2062
9,7,2438
9,8,2197
9,9,2248
9,10,2050
9,11,2207
9,12,1989
9,13,2405
9,14,2063
9,15,2357
9,16,2063
9,17,2397
9,18,1785
9,19,2351
9,20,1901
9,21,2361
9,22,2053
9,23,2172
9,24,2035
9,25,2142
9,26,2304
9,27,2209
9,28,2379
9,29,2000
9,30,5806
9,31,2216
9,32,1844
9,33,2375
9,34,1969
9,35,2256
9,36,2012
9,37,2372
9,38,2217
9,39,2167
9,40,2026
9,41,2469
9,42,2165
9,43,2248
9,44,1949
9,45,2277
9,46,2012
9,47,2066
9,48,1769
9,49,2194
9,50,2077
9,51,2160
9,52,1989
9,53,2989
9,54,1871
9,55,2009
9,56,2031
9,57,1834
9,58,2024
9,59,2129
9,60,1997
9,61,5220
9,62,1964
9,63,1843
9,64,3019
9,65,2238
9,66,1991
9,67,2146
9,68,2167
9,69,2076
9,70,2001
9,71,2268
9,72,2050
9,73,2036
9,74,2002
9,75,2138
9,76,2168
9,77,2022
9,78,1819
9,79,2008
9,80,2124
9,81,1832
9,82,1847
9,83,2002
9,84,1840
9,85,2089
9,86,1826
9,87,2067
9,88,2038
9,89,2099
9,90,2149
9,91,26791
9,92,6243
9,93,2262
9,94,2289
9,95,1898
9,96,2149
9,97,2167
9,98,2012
9,99,1826
9,100,2026
9,101,1813
9,102,1888
9,103,1840
9,104,1924
9,105,1947
9,106,1979
9,107,2021
9,108,1809
9,109,1842
9,110,2413
9,111,1898
9,112,2019
9,113,2004
9,114,2177
9,115,2255
9,116,2214
9,117,2186
9,118,1837
9,119,1814
9,120,2199
9,121,1865
9,122,1867
9,123,5028
9,124,2222
9,125,2042
9,126,2140
9,127,2149
9,128,2235
9,129,1841
9,130,1783
9,131,2048
9,132,2273
9,133,2068
9,134,1865
9,135,1812
9,136,2014
9,137,2024
9,138,2029
9,139,1824
9,140,1871
9,141,1851
9,142,2173
9,143,1828
9,144,1946
9,145,2085
9,146,2003
9,147,2019
9,148,1827
9,149,1804
9,150,2033
9,151,1832
9,152,1868
9,153,1807
9,154,41624
9,155,1911
9,156,2055
9,157,1907
9,158,1834
9,159,2070
9,160,2070
9,161,2069
9,162,1858
9,163,1846
9,164,2036
9,165,2013
9,166,2021
9,167,2022
9,168,1856
9,169,1961
9,170,2268
9,171,2002
9,172,2144
9,173,2043
9,174,1995
9,175,2244
9,176,2052
9,177,2021
9,178,1935
9,179,1880
9,180,1928
9,181,2194
9,182,1947
9,183,1996
9,184,2082
9,185,5234
9,186,2212
9,187,1875
9,188,1881
9,189,1882
9,190,1842
9,191,1931
9,192,2197
9,193,1884
9,194,2129
9,195,2009
9,196,1862
9,197,2098
9,198,2032
9,199,2034
9,200,2054
9,201,1913
9,202,2059
9,203,2257
9,204,2004
9,205,2138
9,206,2059
9,207,2002
9,208,2097
9,209,1988
9,210,1903
9,211,2149
9,212,2071
9,213,1945
9,214,2092
9,215,1879
9,216,5160
9,217,2040
9,218,1825
9,219,1917
9,220,2046
9,221,1902
9,222,1992
9,223,1938
9,224,2041
9,225,1872
9,226,2036
9,227,1851
9,228,2063
9,229,2038
9,230,2011
9,231,2068
9,232,1883
9,233,2035
9,234,2237
9,235,2171
9,236,1821
9,237,2240
9,238,1972
9,239,1938
9,240,1812
9,241,2326
9,242,2316
9,243,1870
9,244,1840
9,245,2128
9,246,1918
9,247,5169
9,248,1948
9,249,2075
9,250,1951
9,251,2095
9,252,1956
9,253,1937
9,254,1916
9,255,1951
10,0,83338
10,1,60573
10,2,58653
10,3,59040
10,4,58123
10,5,59640
10,6,57686
10,7,57402
10,8,59060
10,9,59234
10,10,60780
10,11,60526
10,12,58994
10,13,57664
10,14,58285
10,15,56810
10,16,57138
10,17,56986
10,18,56963
10,19,57326
10,20,56756
10,21,57393
