sample,op,latency_ns
1,212,109338
1,213,112184
1,214,108919
1,215,109157
1,216,109132
1,217,108719
1,218,108791
1,219,109471
1,220,109195
1,221,109984
1,222,110563
1,223,109414
1,224,110567
1,225,111023
1,226,111090
1,227,112047
1,228,108989
1,229,108490
1,230,113644
1,231,122495
1,232,115133
1,233,111389
1,234,109030
1,235,109491
1,236,109266
1,237,108874
1,238,109499
1,239,109773
1,240,110970
1,241,110217
1,242,110548
1,243,111347
1,244,110542
1,245,111823
1,246,116920
1,247,112940
1,248,113524
1,249,113958
1,250,114026
1,251,113999
1,252,113038
1,253,112473
1,254,113539
1,255,114270
2,0,1857746
2,1,1989302
2,2,2273487
2,3,1997856
2,4,2231678
2,5,2157563
2,6,2300486
2,7,2299216
2,8,2350829
2,9,2066961
2,10,1973799
2,11,1909572
2,12,1955659
2,13,2155433
2,14,2020949
2,15,2276332
2,16,2062810
2,17,2089158
2,18,2014050
2,19,1902240
2,20,1983759
2,21,2212745
2,22,2345519
2,23,2357274
2,24,2520640
2,25,2071418
2,26,2226957
2,27,2361078
2,28,2376270
2,29,2015498
2,30,1877747
2,31,2317415
2,32,2141209
2,33,2094975
2,34,1985882
2,35,2214015
2,36,1951204
2,37,1917651
2,38,1857907
2,39,1871711
2,40,1942619
2,41,1939259
2,42,1938301
2,43,1917811
2,44,1882383
2,45,1895707
2,46,1879773
2,47,1933424
2,48,1961078
2,49,1927579
2,50,1890218
2,51,1893016
2,52,1915756
2,53,1958439
2,54,1909528
2,55,1893629
2,56,1938764
2,57,1908709
2,58,1855928
2,59,1945064
2,60,1925621
2,61,1864539
2,62,1779188
2,63,1794910
2,64,1824897
2,65,1728269
2,66,1794687
2,67,1772164
2,68,1784903
2,69,1800756
2,70,1767682
2,71,1874551
2,72,2104742
2,73,1937389
2,74,1903844
2,75,1955004
2,76,1925523
2,77,1882243
2,78,1869565
2,79,1918204
2,80,1978998
2,81,2275119
2,82,1944979
2,83,2198161
2,84,2383546
2,85,2005192
2,86,2238827
2,87,2076923
2,88,2333450
2,89,2070202
2,90,2282010
2,91,2298929
2,92,2340126
2,93,2246963
2,94,2282044
2,95,2236392
2,96,2257372
2,97,2065150
2,98,1939465
2,99,1916646
2,100,2207050
2,101,2330051
2,102,2309499
2,103,2338388
2,104,2065588
2,105,2052580
2,106,2365682
2,107,2067270
2,108,1925814
2,109,1896838
2,110,2038518
2,111,2301247
2,112,2048784
2,113,1872922
2,114,2236201
2,115,2036711
2,116,2213130
2,117,2130217
2,118,2212894
2,119,2323965
2,120,2050915
2,121,2257894
2,122,2353236
2,123,2361382
2,124,2113439
2,125,2004800
2,126,2296009
2,127,2198486
2,128,1963030
2,129,1945196
2,130,1906438
2,131,2218098
2,132,2310679
2,133,2282333
2,134,2017170
2,135,2305436
2,136,2342537
2,137,2099065
2,138,2027124
2,139,1959660
2,140,2317685
2,141,1939149
2,142,2048563
2,143,2049911
2,144,2117063
2,145,2361760
2,146,2281870
2,147,2153676
2,148,2038854
2,149,2268921
2,150,2343468
2,151,2302193
2,152,2069167
2,153,1964084
2,154,2032139
2,155,2047692
2,156,2177188
2,157,2317016
2,158,2028026
2,159,2259364
2,160,2097074
2,161,2224646
2,162,2264918
2,163,2062371
2,164,2022552
2,165,1959225
2,166,2052061
2,167,2290711
2,168,2249470
2,169,2166169
2,170,2390387
2,171,1987338
2,172,2230587
2,173,2132419
2,174,2020013
2,175,2260389
2,176,2205584
2,177,2324232
2,178,2291018
2,179,2010794
2,180,1929979
2,181,2432445
2,182,2018292
2,183,1948721
2,184,1920019
2,185,2222748
2,186,2289709
2,187,2300115
2,188,2284390
2,189,2109053
2,190,1997706
2,191,1948379
2,192,2482514
2,193,2310787
2,194,2038049
2,195,1965426
2,196,1967955
2,197,2149005
2,198,2051378
2,199,1984139
2,200,1926725
2,201,1882833
2,202,2223353
2,203,2327608
2,204,2010683
2,205,2026422
2,206,2250812
2,207,2106789
2,208,2285319
2,209,2094142
2,210,2030996
2,211,2371266
2,212,2155769
2,213,2003236
2,214,1990134
2,215,2387769
2,216,2297761
2,217,2027155
2,218,1933182
2,219,1964764
2,220,2006151
2,221,2325083
2,222,2294688
2,223,2093099
2,224,2097956
2,225,2296607
2,226,2011734
2,227,2047290
2,228,2079282
2,229,1994466
2,230,1988804
2,231,2269242
2,232,2345852
2,233,2048372
2,234,1912206
2,235,1966799
2,236,1933988
2,237,1942822
2,238,1934061
2,239,2247423
2,240,2289933
2,241,2012431
2,242,1929083
2,243,1819229
2,244,1833856
2,245,1854866
2,246,1858518
2,247,1833908
2,248,1861626
2,249,1840185
2,250,1765499
2,251,1889406
2,252,1926421
2,253,1945313
2,254,1914675
2,255,1968034
3,0,6566732
3,1,6512192
3,2,6416055
3,3,6405946
3,4,6606312
3,5,6528046
3,6,6264717
3,7,6374598
3,8,6469703
3,9,6459357
3,10,6499519
3,11,6617896
3,12,6630938
3,13,7336533
3,14,6843552
3,15,7128333
3,16,6761510
3,17,6616596
3,18,6595745
3,19,7164156
3,20,7042196
3,21,7115359
3,22,6533735
3,23,6737113
3,24,7228243
3,25,6950244
3,26,7068904
3,27,6897339
3,28,7117870
3,29,6812366
3,30,7064379
3,31,7123289
3,32,7160356
3,33,7042574
3,34,6959567
3,35,6984525
3,36,6965769
3,37,6689812
3,38,6681497
3,39,6562605
3,40,7020322
3,41,6684886
3,42,7205037
3,43,7056899
3,44,6786687
3,45,7307715
3,46,7050364
3,47,7050003
3,48,6987116
3,49,7273832
3,50,6819512
3,51,7181346
3,52,6749352
3,53,7102209
3,54,7006641
3,55,7088280
3,56,7381095
3,57,7150274
3,58,7361444
3,59,6990332
3,60,7108312
3,61,7061590
3,62,7042727
3,63,7143472
3,64,7042766
3,65,6883118
3,66,6630885
3,67,6656102
3,68,7056485
3,69,7165214
3,70,6871804
3,71,7075320
3,72,6594812
3,73,6970839
3,74,7080071
3,75,7048021
3,76,7078376
3,77,6946356
3,78,6536460
3,79,6866088
3,80,6949694
3,81,6675787
3,82,7324044
3,83,7153278
3,84,6991652
3,85,6910080
3,86,6686742
3,87,6598455
3,88,6478070
3,89,6468413
3,90,6578164
3,91,6506217
3,92,6558293
3,93,6509252
3,94,6466619
3,95,6506982
3,96,6604341
3,97,6570565
3,98,6631531
3,99,6619026
3,100,6564934
3,101,6577006
3,102,6685007
3,103,6804669
3,104,6695859
3,105,6708807
3,106,7092910
3,107,7022225
3,108,7101304
3,109,7182542
3,110,7055963
3,111,7140651
3,112,7275355
3,113,6952649
3,114,7138794
3,115,4533286
3,116,12752319
3,117,6577403
3,118,6735237
3,119,6498496
3,120,6792622
3,121,6538984
3,122,6555988
3,123,6544823
3,124,6413030
3,125,6381164
3,126,6511090
3,127,6519215
3,128,6660551
3,129,6999216
3,130,6799185
3,131,7001167
3,132,7084732
3,133,7386354
3,134,6714011
3,135,7208365
3,136,6914148
3,137,7097456
3,138,6797828
3,139,6854827
3,140,7077676
3,141,6747890
3,142,6657304
3,143,6756021
3,144,7164218
3,145,7059097
3,146,6942166
3,147,7258738
3,148,6727217
3,149,6680088
3,150,6977124
3,151,7071907
3,152,7072769
3,153,7366084
3,154,7049913
3,155,7117044
3,156,7031306
3,157,7109154
3,158,6852720
3,159,7413071
3,160,6902442
3,161,6701233
3,162,6828116
3,163,7076668
3,164,7388382
3,165,7228512
3,166,6918721
3,167,7074021
3,168,6566220
3,169,6586273
3,170,6503491
3,171,6606960
3,172,6775555
3,173,6827851
3,174,6969896
3,175,7168107
3,176,7402300
3,177,7274718
3,178,6868213
3,179,7133890
3,180,6941818
3,181,7165143
3,182,7196139
3,183,7003950
3,184,6648615
3,185,6610921
3,186,6592257
3,187,6597208
3,188,6497693
3,189,5467556
3,190,13164650
3,191,6839275
3,192,7064392
3,193,7281498
3,194,7243563
3,195,7162672
3,196,7155018
3,197,6978027
3,198,6888730
3,199,7069207
3,200,7351297
3,201,7060955
3,202,7386749
3,203,7126752
3,204,7088635
3,205,7344713
3,206,7129922
3,207,7060777
3,208,7401802
3,209,7146621
3,210,7005629
3,211,7220700
3,212,6836142
3,213,6674243
3,214,6951131
3,215,6981347
3,216,7006372
3,217,6802234
3,218,7262346
3,219,6820979
3,220,6915012
3,221,6983668
3,222,7329904
3,223,6925917
3,224,7036929
3,225,6692784
3,226,6928383
3,227,6451004
3,228,6495244
3,229,6420788
3,230,6359161
3,231,6491923
3,232,6629172
3,233,6602464
3,234,6499804
3,235,6623523
3,236,6672332
3,237,6685566
3,238,6609867
3,239,6724770
3,240,7291261
3,241,7142131
3,242,6944975
3,243,7377952
3,244,7302203
3,245,7117798
3,246,7104731
3,247,7016682
3,248,6933541
3,249,6989038
3,250,7183445
3,251,6785533
3,252,7196951
3,253,6939208
3,254,6889459
3,255,6699938
4,0,6725395
4,1,7214697
4,2,7026432
4,3,7056766
4,4,6518478
4,5,6618083
4,6,6611912
4,7,7037990
4,8,7023822
4,9,7042276
4,10,7031022
4,11,7194310
4,12,6974141
4,13,7367310
4,14,6739529
4,15,6638289
4,16,6484395
4,17,6820935
4,18,7301836
4,19,7095646
4,20,7099369
4,21,7283393
4,22,7021395
4,23,7299914
4,24,6994637
4,25,6995663
4,26,6854284
4,27,7061607
4,28,6910227
4,29,7169521
4,30,6640587
4,31,6748744
4,32,7227406
4,33,7028871
4,34,6623349
4,35,6943212
4,36,7142165
4,37,6982887
4,38,6923659
4,39,6945629
4,40,6957661
4,41,6856181
4,42,6713223
4,43,6847792
4,44,7326470
4,45,6567576
4,46,7048324
4,47,6508906
4,48,7259057
4,49,7171153
4,50,6969532
4,51,6971012
4,52,6861586
4,53,6671681
4,54,7231246
4,55,7048939
4,56,7020712
4,57,6992078
4,58,7221003
4,59,6813755
4,60,6557076
4,61,6407176
4,62,7052695
4,63,6603021
4,64,6698607
4,65,7214504
4,66,7487179
4,67,7377645
4,68,7122654
4,69,7255106
4,70,7230147
4,71,7087353
4,72,7439189
4,73,7444155
4,74,7235802
4,75,7099240
4,76,7213256
4,77,7270470
4,78,11150939
4,79,6784904
4,80,6865980
4,81,7137343
4,82,6974452
4,83,6922499
4,84,6980661
4,85,6696143
4,86,6499471
4,87,6529001
4,88,6898366
4,89,6952893
4,90,6886543
4,91,7152157
4,92,6737416
4,93,7355210
4,94,6974756
4,95,7064204
4,96,7021944
4,97,6726313
4,98,7062321
4,99,6699818
4,100,6711950
4,101,6845451
4,102,6985752
4,103,7331969
4,104,6882792
4,105,6897422
4,106,6950182
4,107,7088437
4,108,6930332
4,109,6978363
4,110,7313692
4,111,6982976
4,112,6998530
4,113,7072819
4,114,6574600
4,115,6865470
4,116,6958172
4,117,7375402
4,118,7253852
4,119,7208528
4,120,7078686
4,121,7020186
4,122,6830850
4,123,6600232
4,124,7102301
4,125,7056396
4,126,6979353
4,127,7016445
4,128,7055638
4,129,7235205
4,130,6887589
4,131,6939060
4,132,6820225
4,133,6661498
4,134,6919449
4,135,7555205
4,136,7466366
4,137,6889644
4,138,6982076
4,139,7103619
4,140,6860008
4,141,7165587
4,142,7368897
4,143,7135577
4,144,7651957
4,145,7493239
4,146,6995571
4,147,7216926
4,148,7042328
4,149,7273085
4,150,7418023
4,151,7289406
4,152,7081286
4,153,6935966
4,154,6939434
4,155,6995647
4,156,7023242
4,157,6940395
4,158,6771751
4,159,6940446
4,160,6768701
4,161,6946343
4,162,6762134
4,163,6675179
4,164,6766579
4,165,6884513
4,166,6744863
4,167,6714192
4,168,6880251
4,169,6654657
4,170,7057343
4,171,6900534
4,172,7070632
4,173,7026539
4,174,7139057
4,175,7324761
4,176,7206894
4,177,6978489
4,178,7107135
4,179,7563021
4,180,7359114
4,181,7264662
4,182,7139268
4,183,6995548
4,184,6929013
4,185,7384979
4,186,7206542
4,187,7266238
4,188,7525802
4,189,6991880
4,190,7725947
4,191,7603846
4,192,7017759
4,193,7545444
4,194,7223401
4,195,7272960
4,196,7203979
4,197,7039845
4,198,6852570
4,199,6695943
4,200,6795632
4,201,6648280
4,202,6944149
4,203,7519369
4,204,6973964
4,205,7307426
4,206,6854702
4,207,6713070
4,208,7162688
4,209,7557378
4,210,7505647
4,211,7056982
4,212,7067700
4,213,7239480
4,214,7071290
4,215,7368582
4,216,6878954
4,217,7427317
4,218,7413972
4,219,7498679
4,220,7401385
4,221,7052487
4,222,7029588
4,223,7014843
4,224,7146452
4,225,7217116
4,226,6864850
4,227,7164976
4,228,7192276
4,229,7422537
4,230,7017349
4,231,6950353
4,232,7375830
4,233,7176199
4,234,7065340
4,235,7417632
4,236,7207322
4,237,7670190
4,238,6999994
4,239,6754956
4,240,6870051
4,241,7105885
4,242,7074970
4,243,7409846
4,244,7436452
4,245,7389669
4,246,7501713
4,247,7298677
4,248,7408783
4,249,7343408
4,250,7092998
4,251,7656599
4,252,7371112
4,253,7641880
4,254,7291345
4,255,7297385
5,0,69746
5,1,57764
5,2,55213
5,3,55109
5,4,54878
5,5,54540
5,6,55874
5,7,55225
5,8,56135
5,9,54301
5,10,54057
5,11,55335
5,12,55051
5,13,55345
5,14,54791
5,15,54603
5,16,54701
5,17,60584
5,18,55433
5,19,54232
5,20,53972
5,21,54326
5,22,54078
5,23,54917
5,24,55080
5,25,54807
5,26,54832
5,27,54476
5,28,54291
5,29,54552
5,30,53526
5,31,53952
5,32,54410
5,33,53670
5,34,54120
5,35,54047
5,36,54485
5,37,54092
5,38,54282
5,39,53854
5,40,54631
5,41,54434
5,42,55817
5,43,54153
5,44,53940
5,45,54550
5,46,53994
5,47,54343
5,48,53554
5,49,54849
5,50,53987
5,51,53877
5,52,54039
5,53,54409
5,54,55085
5,55,55080
5,56,57508
5,57,57183
5,58,53958
5,59,56159
5,60,57561
5,61,55170
5,62,54409
5,63,54846
5,64,54232
5,65,54452
5,66,54454
5,67,54308
5,68,54482
5,69,54905
5,70,58863
5,71,55307
5,72,55141
5,73,54115
5,74,54585
5,75,54551
5,76,54091
5,77,54540
5,78,54738
5,79,54515
5,80,53975
5,81,54318
5,82,55334
5,83,53653
5,84,54581
5,85,54911
5,86,55835
5,87,55428
5,88,55300
5,89,55708
5,90,55655
5,91,54901
5,92,55212
5,93,55250
5,94,55030
5,95,54735
5,96,55677
5,97,54853
5,98,54331
5,99,54878
5,100,55189
5,101,55504
5,102,54536
5,103,55131
5,104,54498
5,105,56771
5,106,55695
5,107,55112
5,108,54546
5,109,55429
5,110,54934
5,111,54977
5,112,55572
5,113,55599
5,114,55198
5,115,55065
5,116,54569
5,117,54610
5,118,56026
5,119,54628
5,120,54860
5,121,55407
5,122,54679
5,123,55451
5,124,55200
5,125,55216
5,126,54836
5,127,54818
5,128,54901
5,129,55232
5,130,55733
5,131,55617
5,132,54801
5,133,55102
5,134,55111
5,135,55239
5,136,54514
5,137,55352
5,138,55494
5,139,54799
5,140,60940
5,141,56371
5,142,55259
5,143,55490
5,144,55230
5,145,54998
5,146,55369
5,147,54862
5,148,55041
5,149,55152
5,150,55452
5,151,54840
5,152,55786
5,153,55186
5,154,54830
5,155,56186
5,156,55067
5,157,54684
5,158,55424
5,159,54974
5,160,54992
5,161,54471
5,162,54904
5,163,55148
5,164,55049
5,165,55206
5,166,54870
5,167,54843
5,168,54851
5,169,54633
5,170,54639
5,171,54714
5,172,54884
5,173,55548
5,174,55130
5,175,59828
5,176,58076
5,177,54640
5,178,55015
5,179,54688
5,180,55111
5,181,55282
5,182,55285
5,183,55096
5,184,55012
5,185,54930
5,186,54791
5,187,55337
5,188,54640
5,189,54209
5,190,54667
5,191,55285
5,192,55380
5,193,62479
5,194,55171
5,195,54667
5,196,55586
5,197,54267
5,198,55071
5,199,54140
5,200,54891
5,201,54494
5,202,54740
5,203,55215
5,204,54545
5,205,55120
5,206,54873
5,207,55258
5,208,54676
5,209,54443
5,210,54951
5,211,55339
5,212,55433
5,213,54962
5,214,57401
5,215,55725
5,216,54610
5,217,55102
5,218,55198
5,219,54235
5,220,54405
5,221,54496
5,222,54942
5,223,54979
5,224,54733
5,225,55049
5,226,55162
5,227,61109
5,228,57948
5,229,54787
5,230,55134
5,231,54967
5,232,57493
5,233,57326
5,234,56240
5,235,56022
5,236,56679
5,237,55613
5,238,54624
5,239,54575
5,240,54601
5,241,55503
5,242,54965
5,243,55003
5,244,54811
5,245,55673
5,246,55649
5,247,55146
5,248,55329
5,249,54830
5,250,54893
5,251,54695
5,252,55480
5,253,55063
5,254,55082
5,255,54798
6,0,3747913
6,1,3887744
6,2,3902465
6,3,3910142
6,4,3851009
6,5,3773100
6,6,3819874
6,7,3743224
6,8,3618551
6,9,3533681
6,10,3519630
6,11,3589770
6,12,3496058
6,13,3568709
6,14,3607729
6,15,3532367
6,16,3542516
6,17,3581911
6,18,3530958
6,19,3480835
6,20,3580763
6,21,3557390
6,22,3524704
6,23,3480382
6,24,3526507
6,25,3524265
6,26,3527780
6,27,3544881
6,28,3553924
6,29,3462068
6,30,3695799
6,31,4113642
6,32,3939053
6,33,4127940
6,34,4603955
6,35,4657210
6,36,4502438
6,37,4397327
6,38,4147196
6,39,3931614
6,40,3951112
6,41,3830683
6,42,4232160
6,43,4178201
6,44,4119623
6,45,4065449
6,46,4116033
6,47,4409043
6,48,4265333
6,49,4103169
6,50,4494167
6,51,4020317
6,52,4288014
6,53,4527153
6,54,4049955
6,55,4657792
6,56,4061637
6,57,4149852
6,58,4657189
6,59,4660214
6,60,3892104
6,61,4543274
6,62,4366814
6,63,3876811
6,64,3886215
6,65,4345361
6,66,4056994
6,67,4521807
6,68,3963860
6,69,3929688
6,70,4191765
6,71,4323262
6,72,4278734
6,73,4689384
6,74,4184403
6,75,4389726
6,76,4336833
6,77,4341266
6,78,4655990
6,79,4376858
6,80,4207692
6,81,4554152
6,82,4111930
6,83,4239181
6,84,4313507
6,85,4088569
6,86,3991080
6,87,4288182
6,88,4126921
6,89,3897508
6,90,3824338
6,91,4023343
6,92,4161691
6,93,4177308
6,94,4358994
6,95,4397854
6,96,3898353
6,97,4303611
6,98,4242277
6,99,4245839
6,100,3901232
6,101,4159547
6,102,4637845
6,103,4173683
6,104,3859455
6,105,4578784
6,106,4380965
6,107,4621830
6,108,4672420
6,109,3951493
6,110,3924331
6,111,4244354
6,112,4562277
6,113,4113451
6,114,3968904
6,115,3952632
6,116,4214184
6,117,4396073
6,118,4572621
6,119,4462552
6,120,4000578
6,121,4037358
6,122,3883660
6,123,4070810
6,124,4374582
6,125,4199948
6,126,4532443
6,127,3968181
6,128,4564565
6,129,4058245
6,130,4199868
6,131,4031631
6,132,4502951
6,133,4381819
6,134,3982411
6,135,3924153
6,136,3773224
6,137,4326457
6,138,4702203
6,139,4040625
6,140,4561038
6,141,4397391
6,142,4429904
6,143,4697827
6,144,4085825
6,145,4220923
6,146,4628726
6,147,4127281
6,148,4257342
6,149,4671367
6,150,4437462
6,151,4160165
6,152,4093660
6,153,4216196
6,154,4556101
6,155,4597850
6,156,4333834
6,157,3817278
6,158,4403168
6,159,3821291
6,160,3855599
6,161,4132594
6,162,3862414
6,163,4099572
6,164,4289720
6,165,4295174
6,166,3955428
6,167,4450396
6,168,4614949
6,169,4471148
6,170,4081526
6,171,4263932
6,172,4608343
6,173,4004001
6,174,4048656
6,175,4599275
6,176,4305418
6,177,4547789
6,178,4635426
6,179,4211578
6,180,4289799
6,181,3919729
6,182,3875313
6,183,4500443
6,184,3938332
6,185,4276740
6,186,4301513
6,187,3938075
6,188,4723526
6,189,4375818
6,190,4039261
6,191,4004135
6,192,4011344
6,193,4160964
6,194,4202356
6,195,4642043
6,196,4338973
6,197,4192856
6,198,4159056
6,199,4353511
6,200,3844140
6,201,3836557
6,202,3819070
6,203,4322878
6,204,3904463
6,205,3966028
6,206,3956173
6,207,4472512
6,208,4721829
6,209,4399803
6,210,3993948
6,211,3914305
6,212,4196768
6,213,4532284
6,214,4067668
6,215,4015014
6,216,4666916
6,217,4745693
6,218,4235424
6,219,3870531
6,220,4021390
6,221,4070826
6,222,4259038
6,223,4429610
6,224,4277809
6,225,4253028
6,226,4021168
6,227,4504801
6,228,3970093
6,229,3940411
6,230,3886132
6,231,3910064
6,232,4588364
6,233,3960784
6,234,3923054
6,235,4083802
6,236,4480369
6,237,4352704
6,238,4237402
6,239,4417920
6,240,4179762
6,241,4103938
6,242,4127529
6,243,4687876
6,244,4533111
6,245,4033885
6,246,4419934
6,247,4247594
6,248,3893402
6,249,4295080
6,250,4092040
6,251,3925233
6,252,4485217
6,253,4051396
6,254,4579036
6,255,4448968
7,0,70192
7,1,11105
7,2,5051
7,3,7091
7,4,3860
7,5,3444
7,6,3781
7,7,3803
7,8,4739
7,9,6284
7,10,6961
7,11,6940
7,12,7080
7,13,7375
7,14,7035
7,15,6963
7,16,7399
7,17,7128
7,18,6692
7,19,7058
7,20,7573
7,21,9094
7,22,7158
7,23,7225
7,24,6965
7,25,7245
7,26,10392
7,27,12334
7,28,7000
7,29,7441
7,30,19188
7,31,10192
7,32,21064
7,33,7719
7,34,8494
7,35,9896
7,36,6689
7,37,7540
7,38,9513
7,39,9710
7,40,10095
7,41,10036
7,42,6547
7,43,7455
7,44,9118
7,45,6825
7,46,7423
7,47,10016
7,48,8310
7,49,6332
7,50,8515
7,51,5155
7,52,6422
7,53,3710
7,54,5288
7,55,5028
7,56,5334
7,57,6881
7,58,8755
7,59,7371
7,60,8209
7,61,18371
7,62,6937
7,63,9727
7,64,10647
7,65,7064
7,66,9703
7,67,8933
7,68,9875
7,69,9308
7,70,7517
7,71,7317
7,72,8795
7,73,9277
7,74,6777
7,75,8823
7,76,8851
7,77,7650
7,78,6493
7,79,8052
7,80,9776
7,81,8028
7,82,17501
7,83,9706
7,84,7009
7,85,7972
7,86,7343
7,87,8905
7,88,9289
7,89,9384
7,90,9070
7,91,6820
7,92,20918
7,93,9369
7,94,7778
7,95,9047
7,96,9482
7,97,9003
7,98,8658
7,99,9012
7,100,8474
7,101,9717
7,102,10555
7,103,9024
7,104,8946
7,105,6933
7,106,8933
7,107,7023
7,108,9264
7,109,9289
7,110,9820
7,111,9239
7,112,7699
7,113,9747
7,114,9288
7,115,6925
7,116,7359
7,117,9025
7,118,6905
7,119,7558
7,120,9660
7,121,8367
7,122,7421
7,123,15403
7,124,9352
7,125,7623
7,126,7816
7,127,8870
7,128,11432
7,129,7713
7,130,10001
7,131,5061
7,132,7936
7,133,8731
7,134,7144
7,135,9340
7,136,8893
7,137,8728
7,138,8810
7,139,7769
7,140,9285
7,141,9195
7,142,7526
7,143,9033
7,144,9956
7,145,7201
7,146,7348
7,147,8354
7,148,7439
7,149,10044
7,150,9011
7,151,7209
7,152,10817
7,153,10755
7,154,16481
7,155,8303
7,156,7291
7,157,9478
7,158,7419
7,159,9499
7,160,7233
7,161,9998
7,162,8400
7,163,6031
7,164,6772
7,165,7249
7,166,4036
7,167,6818
7,168,5300
7,169,4523
7,170,4164
7,171,6171
7,172,4780
7,173,6281
7,174,4732
7,175,5019
7,176,4157
7,177,4432
7,178,8921
7,179,10350
7,180,9293
7,181,10498
7,182,9219
7,183,9245
7,184,8081
7,185,15581
7,186,9205
7,187,7426
7,188,6994
7,189,8981
7,190,10179
7,191,6954
7,192,9991
7,193,9430
7,194,9076
7,195,8928
7,196,4748
7,197,4328
7,198,6592
7,199,8694
7,200,4960
7,201,3604
7,202,5366
7,203,3787
7,204,4966
7,205,4631
7,206,3431
7,207,5249
7,208,4528
7,209,5042
7,210,3510
7,211,4977
7,212,7867
7,213,5216
7,214,4450
7,215,3830
7,216,8431
7,217,5824
7,218,5356
7,219,4594
7,220,5012
7,221,4784
7,222,4428
7,223,4252
7,224,5413
7,225,6117
7,226,4300
7,227,4796
7,228,5515
7,229,4437
7,230,4865
7,231,3450
7,232,5916
7,233,3613
7,234,5552
7,235,3484
7,236,5663
7,237,3950
7,238,5526
7,239,3481
7,240,5415
7,241,3403
7,242,5428
7,243,3436
7,244,4905
7,245,3409
7,246,5140
7,247,9311
7,248,5152
7,249,3657
7,250,4775
7,251,3774
7,252,5463
7,253,3535
7,254,6014
7,255,3459
8,0,84798
8,1,62393
8,2,63755
8,3,60743
8,4,59517
8,5,57878
8,6,59759
8,7,59290
8,8,58243
8,9,58022
8,10,57778
8,11,57309
8,12,57193
8,13,58520
8,14,56374
8,15,57934
8,16,59223
8,17,58068
8,18,57145
8,19,69639
8,20,59063
8,21,57527
8,22,56702
8,23,57086
8,24,59322
8,25,57412
8,26,59191
8,27,57287
8,28,57595
8,29,56694
8,30,63602
8,31,58914
8,32,59367
8,33,58606
8,34,59745
8,35,58702
8,36,59412
8,37,59441
8,38,58816
8,39,58486
